,tweet
2019, 정당지지도 국민의힘 36 더불어민주당 33 태도유보 20 대통령 국정운영평가 긍정적 평가 44 부정적 평가 52 대선후보 관심 사안 이재명후보 대장동 특혜의혹 35 gt 윤석열후보 고발사주 의혹 22 gt 윤석열 안철수 후보간 단일화 16 gt 이재명 심상정 후보간 단일화 7 
2161,열린민주당과 합당이라 좋네 9대1 단일화 같은 결과 뻔한 이야기가 아니라 합당이라면 충분히 이슈가 되겠지 그리고 저쪽 노인의힘에선 대응이라고 한답시고 안철수당이랑 합당한다 소리가 나온다 그런 저쪽은 자중지란 아싸라판 되는거야 
2176,여권은 줄줄이 합당 단일화 할것 밥그릇 사수및 감방 안가려고 지금 양당후보 똑같이 저질이라고 지껄이는 전통 진보 웩 유권자도 지지표명 이어질것 또 여론조사 장난질 통해 오차범위내 접근 언플질 할 것이고 그때도 안철수 지지율 비웃던 윤석열빠들이 그럴수 있을지 궁금 분명 협박질하겠지
2303, sanyacho211 p9wQIRIU20OYvhc 조작당은 뭔 짓을 할 지 모른다니까요 지난번 보궐선거때 보세요 그때도 공정한 경쟁했나요 토론때부터 반칙하고 협상룰 깨고 국민과의 단일화 약속날짜까지 아무렇지 않게 어기면서 안철수 압박했던 좀비집단이에요 오직 국민만 생각해서 양보한 거죠 지금도 정치하면서 가장 긴 밤을 보냈다는
2314,반문짓 하던 안철수 김한길 윤석열 싹다 국힘당 가잖아 안철수는 국힘당 외곽에서 단일화놀이만 하고 반문 이해찬이재명계 미래 모습임
2320, 3i5v4vSuVF 국민의힘 내부를 통합하고 정체성이 크게 다르지 않은 안철수 국민의당 대선 후보와의 단일화 내지는 연대를 통해 힘을 합쳐야 한다 라고 조언했습니다 
2387,전에도 한번 얘기했지만 안철수를 무시했던 김정인 체계에서도 오세훈은 안철수와 단일화했다 야권연대는 후보의 의지가 중요하다 윤석열이 의지가 강력하다면 김종인과 최후에 틀어져도 된다 
2403, ZMW4MdJgqU 양보 단일화 이런 말 주둥아리 닥쳐라 이거야 윤석열 빈쭉정이 이재명 가식과 위선의 결정판 안철수가 최고다 이거죠 
2406, 둘은 영원한 맞수냐 앙숙이냐 그래도 눈 앞에 이권을 두고는 합치는 척 하겠지 이번에는 단일화 정말 안하나 이번 단일화에 안철수의 정치생명이 걸렸다 이준석 李 尹 모두 깐 안철수에 우회전 맞냐 또 수틀리면 좌회전 VPExTViDV1
2428,재산 반 기부해 국가도 버린 소형원전 지원해줘 컴퓨터 백신 전국민 무료화 해줘 드루킹 여론조작 겪어 대통 양보하고 찬조 연설 해 줘 설 시장 경선 승복하고 열심히 유세에 참여해줘 도대체 얼마나 더해야 해 안철수는 왠 야권 후보는 매번 국힘당이어야 해 야권 단일화 하자구 안철수로 
