,tweet
3740,안철수 청와대가 쌍특검 진행을 이철희 선거개입 우려 안철수 쌍_특검 cwZLsqUFxN 박현광 기자
3743,국짐당 당당하면 쌍특검 받아라 찌질이들 文 축하 난 받고 쌍특검 건의한 안철수 출처 아이뉴스24 네이버 뉴스 U5dfUoOhc0
3752,안철수 문대통령에 축하 난 받아 이재명 윤석열 쌍특검 촉구 lsB2lTx085 찰스 아저씨는 그냥 대학교수 하시는게 더 좋은데 왜또 나오지 내 회사 지분 지켜야한다 이건가 흥미롭네 그런데 왜 이렇게 해맑게 웃어 이게 더 이상하네 
4154,문재명 수사는 특검을 통해 법과 원칙에 따라 엄중하게 하면 되고 검찰은 정권의 간섭을 없애고 중립을 지켜주면 된다 이런 것도 깨끗한 안철수가 더 잘 할 수 있을 것이다 더 중요한 건 나라를 과학기술선진국으로 만들어 제2의 경제부흥을 일으키는 문젠데 이 리더십은 당연히 안철수가 최고
4204,안철수 대선 완주할 것 당권 없는 이준석 말 신경 안 써 나를 위함이 아닌 대한민국 위해 더 좋은 대한민국에 내가 최적임자 윤석열 이재명 쌍특검 시행해야 양당 모두 약해 국민 신뢰 못 받아 Z3jqCOrNMB
4252,안철수 대선 완주할것 과학기술 대통령 나올때 됐다 李 尹 빨리 쌍특검 시행해 국민 의혹 풀어야 이준석 겨냥 당권 갖고 있지 않아 신경 안써 제3지대 공통 정책이 있으면 공조할 수 있어 EzPmy9OC24
4259,이재명 윤석열 후보에 대해서는 두분 다 특검 이야기가 나온다 며 사실 진실이 밝혀진 상황에서 국민들이 투표하는 게 맞다 그래서 전 쌍특검을 빨리 시행해서 거기에 대한 의혹 풀고 나서 진심을 안 국민들이 투표해야 한다 안철수 wv0JXa0Qmt
4282, 기득권 적폐 검찰 이라던 민주당 지금은 정의의 검찰이라 무한한 신뢰를 민주당 국민의힘 이재명 윤석열 특검 심상정 안철수 대장동 q7GHx9xMOB
4287, 특검 슬쩍 물러선 민주당 검찰 수사 이후에 특검 야당 발빼지마 피하지마 지금도 수사 미진 민주당 국민의힘 이재명 윤석열 특검 심상정 안철수 q7GHx9xMOB
4335,특검 임명권 여야한팀인거 같은데 여야가 나눠서 한다고 무슨 의미 기득권층 원팀 나만 그렇게 생각함 심상정 안철수 김동연 허경영 이 사람들이 같이 선정해야하는거 아님
4361,안철수 이재명 윤석열 누가 대통령 돼도 감옥 보낼 것 쌍특검으로 진실 밝혀야 부산저축은행도 특검하는 게 국민에 대한 도리 윤 후보 국민의힘 입당 전 공개 오찬 외엔 소통 없어 권한 없는 이준석 대표 말에 신경 안 써 많은 말이 자기 희망 사항 주장하는 종류 iZ5aYqjBNY
