,tweet
446,윗선 50억 클럽 국민의힘당도 조사 좀 하자 대장동 돈줄에 곽상도 최재경 김수남 이창재 김기동 강찬우 이동열 하나은행 김정태 SK 최태원 등등 개검떡검은 돈 줄 수사 좀 하자 이재명 돈받았는지는 파더만 저놈들은 핵심관련자인데도 왜수사를일절 안하냐 뎃폄 SRHe8VDDjp
448,이재명 검찰 뭐했나 저축은행부터 대장동까지 신속 특검하자 저축은행 비리를 왜 윤석열이 묵인 윤석열 부친 집을 화천대유 관련자들이 사준 일 50억 클럽의 실체 7000억 투자한 하나은행이 왜 화천대유에 개발이익을 몰아줬는지 M7sZJtrkWk
449, Jaemyung_Lee 이재명은 쌍욕을 찰지게 잘하고 대장동게이트에 대해서는 책임을 져야합니다 
454,악어의 눈물이네 제대로 특검 수사 받고 깜빵이나 가라 눈물 보인 이재명 대장동 의혹 자체가 제 책임 반성한다 eqgCb2OOL7
455, Like_U_123 wonhaeok 2415kang camelia66873875 차라리 전국 민주당사에 위대한 어버이 이재명 수령 이라고 현수막을 걸어라 그게 지금 이재명과 민주당의 상황을 가장 정확히 표현한거다 이재명_절대_안찍는다 이재명을_거부한다 좌파전두환_이재명 대장동몸통_이재명을_수사하라 NO재명
459,대장동 수사 54일 이재명 근처에도 못가고 아랫선 만 기소 배임죄는 최종 결정권자에게 적용해야 하는데 이게 뭐냐 Zm9LJnXQfV
476, 2415kang camelia66873875 차라리 전국 민주당사에 위대한 어버이 이재명 수령 이라고 현수막을 걸어라 그게 지금 이재명과 민주당의 상황을 가장 정확히 표현한거다 이재명_절대_안찍는다 이재명을_거부한다 좌파전두환_이재명 대장동몸통_이재명을_수사하라 NO재명
485, 라이브뉴스 이재명 대장동에 눈물 흘렸다 후보 사퇴가 답 2021 11 22 eFkJSC4CKe YouTube
487,민주당에서 이 분야 최고의 강사 이재명을 초청합니다 음주운전 특강 불륜녀 모욕 특강 욕설 특강 거짓말 특강 정신병원 활용 특강 대장동 기획 특강
501, Jaemyung_Lee 형님과 형수에게 쌍욕하고 대장동게이트의 몸통으로 의심 받는 이후보는 후보 사퇴하라 
516,이왕이면 똥물을 보이지 그랬냐 눈물 보인 이재명 대장동 의혹 자체가 제 책임 반성한다 다음뉴스 ZQun4wYIu6
518,대장동 수사 54일 이재명 근처에도 못가고 아랫선 만 기소 lF76rMRDhK 마지노선을 정해놨단 얘기 이걸 뒤집으려면 여론밖에 없음 
521,김오수 너는 이재명과 같이 호텔예약했구나 오늘 그러나 대장동 후반전 윗선 특검 남았다 이놈아
524, 대장동 의혹 김만배 남욱 정영학 기소 수천억 배임 공모 애네들이 배임이면 이재명도 배임이란 사실을 전국민이 다 안다 이제 
525, eDJRYM72Ic 윤석렬이가 거짓말 대왕 전과4범 대장동 비리주범 이재명 보다 백배는 더 유능하고 깨끗하다고 본다
526,눈물 보인 이재명 대장동 의혹 자체가 제 책임 반성한다 GihnNyMRWw 검찰 일 해라 그분 이 자백했다 
545,이재명 특검 피하면 범인이라면서요 尹 조건 없이 대장동 특검 응하라 G3rJCQU11W
548,강성범 같은놈이 윤석열 대통되면 제일 먼저 충성맹세할놈임 그리고 그 부동산 문제는 이재명 대장동 게이트 때문에 폭발 한 것이다 이 양아치야 wzepWgGckE
557, f7KK8Yo3l9 이재명씨 대장동에 책임이 있으면 입으로만 나불댈게 아니라 대통령 후보직을 사퇴 해야 하는것 아님 그게 책임지는 자세냐 
559, 이재명 선대위 첫날 울먹인 李 모든 부분서 반성 대장동도 제 책임 sv3tCjyUI6 이젠 벨 지랄을 다한다 대장동 책임이 있다면 후보 내놓고 감옥 가야하는데 언감생심 대통령을 하겠다고 
569,대장동 수사 54일 이재명 근처에도 못가고 아랫선 만 기소 선 긋고 수사를 했고 애초부터 마지못해 한 수사다 대선 전에 끝나지 않을 특검을 위해 시간도 벌어줬을 터이고 이런 대형 사건의 수사를 이 따위로 한다는 건 사법체계의 사망선고다 n1FsJTbCW9
614, 2415kang 824dream 차라리 전국 민주당사에 위대한 어버이 이재명 수령 이라고 현수막을 걸어라 그게 지금 이재명과 민주당의 상황을 가장 정확히 표현한거다 이재명_절대_안찍는다 이재명을_거부한다 좌파전두환_이재명 대장동몸통_이재명을_수사하라 NO재명
655,이재명 빠진 대장동 수사결과 특검 출범 불가피 다음 뉴스 Y1g9de3MGh
698,이재명의 주장대로 대장동은 국힘게이트 로 드러났다 이제 더욱 구체적으로 윤석열을 범인 으로 지목한 이상 윤석열은 이미 죽은 목숨이다 이재명의 칼이 누군가에 향할 때는 이미 상황파악이 끝났다는 말이다 결코 윤석열처럼 발악하듯 막 던지지 않는다 3YRmArnf5K
710,검찰은 철저히 수사해서 최종 결재자 이재명 구속 수사하라 대장동 4인방 모두 기소 최소 천8백억 배임 iWYjHCRQ8Z
723,이재명 후보 개발이익환수법 막는 자는 화천대유 꿈꾸는 공범 개발이익환수 개정안 현재 20 25 에 불과한 개발이익 환수비율을 50 이상으로 올리자는 법안 참고로 이재명 후보는 성남시장 재직시절 대장동 개발과 관련해 5 503억원 55 5 의 개발이익을 환수 DKJoCja3hw
728,대장동 수사 54일 이재명 근처에도 못가고 아랫선 만 기소 다음 뉴스 NZ1UfUo1Ru 이재명 정진상은 윗선 수사 의지가 전혀없넥
730, marthen623 lmgwoo 11 22 하루백번복붙 리트윗 말고 복붙 국민과의_대화 문재인대통령님_감사합니다 이재명_특검하라 이재명을_거부한다 이재명_절대_안찍는다 이재명_대장동게이트_특검가자 대장동몸통_이재명을_특검하라 대장동특검이나해라 송영길_탄핵 이낙연으로_후보교체해야_대한민국이산다
742, Jaemyung_Lee 대장동비리게이트 관련 국회에서 거짓말을 입에 침도 안바르며 해댔던 자가 지금 식사비용 가지고 운운하니 너무 웃긴다 양심 좀 있어라 
751,진성준씨 썩은술 이재명 붙들고 고생 많으십니다 성일종 라디오방송서 전과 4범 형수욕설 조폭연루설 거론 성일종 정당 한 개인이 좌지우지해서는 안돼 대장동 등 부정적 이미지로 인한 후보 본인 문제 더 커 biT0bnI3fU 9YC9lmXDlu
757,검찰아 이재명이 대장동 자기 책임이라잖아 자백까지 나왔는데 구속 안 하니 쫌 
812, JaySider 대장동으로 서민들의 등쳐먹고도 구속되지 않으니 이재명캠프만 생기면 뛰는 메뚜기들이니 한철을 지야겠지요 또 늘 그랬듯이
