,tweet
2064,캬 이 성의없는 트윗 이미지나 영상 하나 없이 그냥 할 수 없이 깨작거린 글씨 몇 자 그래 그렇게 해라 후보교체하고 정신 안 차리면 민주당도 버려야지 이 싸가지없는 전과4범의 공범들아 이재명_절대_안찍는다 민주당도_이제_안찍는다 민주당도_이재명의_공범이다
2073, sukarbot 난 문재인의 민주당을 지지한다 난 이재명의 민주당을 반대한다 문재인대통령님_감사합니다 이재명_특검하라 이재명을_거부한다 이재명_절대_안찍는다 이재명_대장동게이트_특검 대장동몸통_이재명을_특검하라 정진상_소환수사하라 송영길_탄핵 이낙연으로_후보교체해야_대한민국이산다 iiubtjKvYg
2098, beads72 난 문재인의 민주당을 지지한다 난 이재명의 민주당을 반대한다 문재인대통령님_감사합니다 이재명_특검하라 이재명을_거부한다 이재명_절대_안찍는다 이재명_대장동게이트_특검 대장동몸통_이재명을_특검하라 정진상_소환수사하라 송영길_탄핵 이낙연으로_후보교체해야_대한민국이산다 qHIApzx7x0
2128, TheMinjoo_Kr 사패소패 조폭보스 부동산폭등의주범 화천대유 역대급 범죄자 이재명과 욕쟁이 짜근엄마 혜경궁김씨 이재명_대장동게이트_특검가자 이재명_변호사비대납 이재명_절대_안찍어 이낙연으로_후보교체하면_대한민국이_산다 이낙연으로_후보교체하면_대선승리한다 이낙연대통령
2158, sukarbot 난 문재인의 민주당을 지지한다 난 이재명의 민주당을 반대한다 문재인대통령님_감사합니다 이재명_특검하라 이재명을_거부한다 이재명_절대_안찍는다 이재명_대장동게이트_특검 대장동몸통_이재명을_특검하라 정진상_소환수사하라 송영길_탄핵 이낙연으로_후보교체해야_대한민국이산다
2163,당연히 이재명과 민주당에 실망한 사람들의 투표포기가 많을거고 투표율도 저조할 것이다 그게 저들의 목표다 나는 후보교체안되면_윤석열찍는다
2175,동참합니다 이낙연_후보교체 이낙연_후보교체 이낙연_후보교체 이재명_특검하라 이재명_특검하라 이재명_특검하라 송영길_탄핵 송영길_탄핵 송영길_탄핵 민주당은_정신차려 민주당은_정신차려 민주당은_정신차려
2190,친중 포퓰리스트 나라재정 거덜낼 이재명으로 밀고나가면 어쩔수없이 윤석열 찍어야지 이재명_절대_안찍어 대장동몸통 이재명_구속 이낙연으로_후보교체된다 이니다음여니
2238, TheMinjoo_Kr 개뻘소리했겠구만 보진 않았다 물론 이재명_절대_안찍어 이낙연으로_후보교체하면_대선승리한다
2242,안찍어 안찍어 전과4범은 죽어도 안찍어 망할 민주당아 여니 안내놓으면 이죄명당 180석 무서워서 윤짜장 찍을거야 오늘도 부르는 서동요 이재명_절대_안찍어 이낙연으로_후보교체
2765,호남 55 졌다 이재명 후보교체하라 T1uKKY1FDk
2976,이재명과 송영길 때문에 삭발까지 해야하는 이 거지같은 당원 생활 송영길탄핵하라 대장동몸통_이재명을_특검하라 후보교체
3117,이재명 가는 곳마다 밦값하려는 기자들밖에 없다 쳐다보지도 않고 개무시 산책 나온 애완견보다 관심을 안 주는구나 후보교체_안하면폭망
3132, 국민과의_대화 문재인대통령님_감사합니다 이재명_특검하라 이재명을_거부한다 이재명_절대_안찍는다 이재명_대장동게이트_특검가자 대장동몸통_이재명을_특검하라 대장동특검이나해라 송영길_탄핵 이낙연으로_후보교체해야_대한민국이산다
3143, TheMinjoo_Kr 대장동 1조 어쩔껴 응 걍 넘어갈껴 그렇게 되나봐라 이재명_절대_안찍어 이낙연으로_후보교체하면_대한민국이_산다
3181, TheMinjoo_Kr 아무리 그래도 이재명 안찍어 이재명_절대_안찍어 이낙연으로_후보교체하면_대한민국이_산다
3182, ive7001 sowy_myway TheMinjoo_Kr 나는 이재명이 너무너무 부끄럽고 창피하다 전국민 선대위를 반대한다 이재명은_적폐다 민주당은_이재명을_축출하라 후보교체하라 D4LvAtQjzj
