,tweet
8106,8 노무현 전 대통령과 그 지지자를 모욕하는 글을 쓴 소위 혜경궁 김씨 계정과 매우 친하게 트윗을 날린 적이 많음 경찰 수사결과 해당 계정은 이재명의 집 공관 어디인지 기억 못하겠으나 사적 공간으로 추정되는 곳에서의 접속 기록이 있어 경찰은 김혜경을 계정주로 판단했으나 검찰은 기소중지
8118,즙짜는 김혜경 예비 퍼스트레이디 행보 이재명 더불어민주당 대선 후보 부인 김혜경씨가 본격적인 행보에 나섰다 남편 이 후보의 인간적인 면모를 부각하며 퍼스트레이디 대결에서 가장 적극적인 모습을 보이고 있다는 평가가 나온다 악어의_눈물 3vsvHbUbeC
8158, inike_moon PerfumeG 이재명 부인 김혜경의 조카와의 욕설과 강압의 대화는 영부인 되기에 어떻습니까 참 암울한 앞날이 걱정되지 않습니까 걱정되면 안 찍으면 끝 근데 저쪽도 
8171,윤석열은 김혜경욕은 안합니다 조카한테 쌍욕도 안합니다 전 이재명안찍어요 이낙연한테 투표할겁니다 꺼지세요 사람아닌 것들한텐 표 안줘요 스토킹 그만 하세요 님아 이재명이 이낙연후보님한테 이렇게 스토킹했겠죠 
8184, 어려웠던 큰 아들 수능날 울었다 이재명 부인 김혜경씨 공개행보 늘리는 이유는 다음 뉴스 p2rvdQABNW 혜경궁김씨 cr2SzGvnDF
8280, 뉴시스Pic 이재명 민주당 대선 후보 부인 김혜경 씨와 청주 방문 다음뉴스 rMWAVrcfrb
8303,우린 왜 이재명 후보의 부인은 김혜경 여사라고 하는데 윤석열의 아내 김건희는 김건희씨라고 할까 우리 모두의 대통령은 바로 이재명이라는 생각이 내재되어 있는 것 아닐까 
8305, 충북의 딸 왔다 김혜경 이재명 어깨 손 올려 쓰리샷 도 다음 뉴스 y6QY0e0EA0
8307,그동안 한마디 할수도 있는 위치에 있었으면서 대북사업 이나 얘기하지 천안함 이나 연평 해전에 대해선 말한마디 없다가 속 보인다 진짜 연평도 참배 이재명 北 도발 용인 안해 눈물 흘린 김혜경 출처 뉴스1 네이버 뉴스 iyQDazfkcQ RQswwh16i7
8339, Jaemyung_Lee 김혜경 여사님 몹시 뿌듯할 듯 두 분 화이팅 
8480,확실히 선거 잘해 낙상사고 후 첫 모습 드러낸 김혜경씨 이재명과 현충원 찾아 눈물 출처 디지털타임스 네이버 뉴스 etZKiKvcHz
8486,노력하셍요 이재명 당선유력 합니다 윤석열 국기문란자 각시는 주가조작 기술자 생방송 이재명 김혜경 부부 청주 육거리시장 방문현장 ouHVGySxW3
8513,돌아온 김혜경 이재명 그림자 수행 눈 조금 찢어진 거예요 sIgq2gfXh9
8558, 김혜경입니까 유동규와 통화한 사람이 진상조사단 이재명에 공개질의 이기인 성남시의원 유동규 체포 전 정진상 이외에도 이재명 후보의 아내 김혜경 씨와 통화했다는 제보들이 여럿 있었다 의혹이 지속적으로 제기되고 있다고 의혹 보도 나오고 눈찢어져 왜 tWMe0eauNM
8574,충청에 대한 충정 김혜경 여사에 대한 존중과 배려다 이재명 충북 사위 말고 충북의 딸이 왔다 김혜경 손하트 도 3ySkacnZLC
8586,이재명은 이재명으로 안팔리니까 김혜경으로 전환하려고 눈물을 흘렸네 찢어졌네 수행원을 포데기를 씌워서 내보냈네 온갖을 하고 있는듯 암튼 공작하는것들은 
8598,돌아온 김혜경 이재명 그림자 수행 눈 조금 찢어진 거예요 pRDOyJjtlj
8599, 충북의 딸 김혜경 이재명 지방 일정 동행 눈물 손하트도 ShGn6loJwT
8617,이재명후보 연평도 영령의 위령제인지 애정팔이 인지 잘판단 하시길 빼박없는 북한의 도발에 시잘때 없는 짖 진정한 마음 으로 영령을 위로하길 속보 김혜경 깜짝 시리즈 쇼 3탄 김건희 은밀한 등장 시나리오 cdZ76D7n5U YouTube
8626,밝고 상식적으로 보이며 남편에게도 현명해보이는 lt 여자가 여자를 압니다 gt 김혜경여사 보고 이재명찍기로 했다 HqHdGDUd2c
8636,얘들은 신파극으로 쇼만 하니 진장성이 의심된다 VPldHw4ZBn 이재명 연평 전사자 묘역 참배 北 도발 용인 안 해 김혜경 눈물
8649,돌아온 김혜경 이재명 그림자 수행 눈 조금 찢어진 거예요 eDiRkWs4Lj
