,tweet
662, Rendez_bous 펌 lt 경선 중 여론조사 무한반복 gt 이재명 논란 터짐 네거티브라며 이낙연 공격 지지율 1위라며 언플 기사로 도배 이재명 다른 논란 또 터짐 네거티브라며 이낙연 또 공격 지지율 1위 대세라며 언플
730, marthen623 lmgwoo 11 22 하루백번복붙 리트윗 말고 복붙 국민과의_대화 문재인대통령님_감사합니다 이재명_특검하라 이재명을_거부한다 이재명_절대_안찍는다 이재명_대장동게이트_특검가자 대장동몸통_이재명을_특검하라 대장동특검이나해라 송영길_탄핵 이낙연으로_후보교체해야_대한민국이산다
765,본인 SNS 메신져에 올려 알립시다 이재명은 무능 합니다 이재명은 무지 합니다 이재명은 무책임 합니다 부패하면_유능할수없다 이재명_절대_안찍어 이재명_낙선운동_무조건_한다 나는_이낙연_뽑을건데 iFyGkidak4
842,차기총선서 민주당 이낙연은 영원히 아웃 설훈 윤영찬 특히 박광온이 오영환 홍영표 이광재등 절대 당선시키면 안될 인간들임 원팀은 고사하고 지들 선거운동 하고 있었고 이낙연은 아직도 딴 마음 품고있었음 이러니 이재명이 너무 힘들다고 국민들에 호소를 하죠 싹다 물갈이 하고 이낙연 출당하라
878, alexkhan_kr forforforMoon 난 문재인의 민주당을 지지한다 난 이재명의 민주당을 반대한다 문재인대통령님_감사합니다 이재명_특검하라 이재명을_거부한다 이재명_절대_안찍는다 이재명_대장동게이트_특검 정진상_소환수사하라 송영길_탄핵 이낙연으로_후보교체해야_대한민국이산다 I35TNscvWv
946,이낙연을 믿다니 그가 노무현에게 쏟아부은 말들을 못본거 같다 이재명이나 이낙연이나 이재명은 천성을 못 숨기는 성격이고 이낙연은 가면 뒤 감춰진 얼굴을 알게 될까 두렵다 눈은 민주당을 향해 있지만 발이 국힘당으로 안간다는 보장이 어딨는가 겉과 내면이 같은 사람을 만나고싶다 
983, TheMinjoo_Kr 이재명_절대_안찍어 이낙연으로_후보교체하면_대선승리한다 MJn5WwVSEU
995, TheMinjoo_Kr 네네 이번에도 박수로 통과됐겠죠 더불어박수당 이재명_절대_안찍어 이낙연으로_후보교체하면_대선승리한다
1000, YoungpyoHong 의원님 많이 힘드시죠 마음에도 없는 얘기하려니까요 조금 더 있다 때가오면 나서주실거라 믿습니다 이재명_절대_안찍어 이낙연으로_후보교체하면_대선승리한다
1021, TheMinjoo_Kr 썩은술 맞자나 찔리나부네 이재명_절대_안찍어 이낙연으로_후보교체하면_대선승리한다
1151, 8R2qyamBvS 이재명 후보는 경선기간 전후로 총 26억 8천여만 원 사용 이재명 후보는 이낙연 전 경선후보에 비해 후원회 기부금에서 나간 돈이 1억 1천만 원 적었고 전체 지출액은 4천만 원 적었음 기부금 수입액은 이낙연 전 경선후보가 25억 6344만 원 이재명 후보는 25억 5 366만 원 gjOJLtvWda
1196, ricepia Conan_Season2 윤쩍벌을 지지하는 사람들 부끄럽고 챙피해서 이재명을 지지하는게 맞지요 터미네이터님 반가워요 아직도 미련을 못버리고 이낙연을 지지하는 사람들 포기해야죠 이재명은 차기 대통령으로 반드시 당선되어 문재인 대통령님을 끝까지 지켜드리고 희망이 있는 나라로 새로운 대한민국을 만들겠죠 bPk2W1ByHl
1232, Conan_Season2 FhbZs7DtfxWgaGG 윤쩍벌을 지지하는 사람들 부끄럽고 챙피해서 이재명을 지지하는게 맞지요 아직도 미련을 못버리고 이낙연을 지지하는 사람들 정신차려라 하늘이 반쪽나도 반드시 이재명은 대한민국 대통령으로 당선되서 문재인 대통령님을 반드시 지켜드리고 희망이 있는 나라로 새로운 대한민국을 만든다 CZpSadWGWv
1285,민주당의 대선 패배가 예상된다 이재명은 무슨 수를 쓰더라도 지지율 40 돌파 못한다 비호감이 60 인 상황이다 지금이 이재명 최고점 39 5 으로 보인다 민주당이 이기려면 이낙연으로 갈아치우는 수 밖에 없어보인다 화천대유 사건에 이재명 책임이 없다고해도 정치는 이미지 싸움 
1333, actormoon 토론에서 공약도 없고 바지운운 엉망이던 이재명을 품격으로 제압하신 이낙연전총리가 생각나네요 
1435, Pink12141 gksksla1007 이재명 대신 이낙연이 나가야 윤석열 이기니까 이낙연으로_후보교체하면_대선승리한다 ilzN7fO7I1
1468,문대통령 민주당 이낙연 지지자인 척 하면서 민주당 이재명을 비난하는 트윗 뿐이다 후보교체하라고 하는데 실제로 이낙연이 지지자는 아닌 것 같네요 윤석열을 지지하는 앞잡이들로 정권을 교체하여 문대통령을 감옥에 가두는 것이 목적 같네요 여태까지 이 계정의 트윗을 보고 판단하세요 
