tweet,date,retweets_count,link
윤석열 후보의 외교안보 인식을 개탄한다 더불어민주당 국회 외교통일 위원회 위원들은 최근 개최된 외신기자클럽 간담회에서 윤석열 후보의 외교 관계에 대한 발언을 보면서 경악을 금치 못하고 있습니다 TOR3y5kbIE 3JG7heNmps,2021-11-14,1,https://twitter.com/happychoigeue/status/1459812763375521794
언론이나 꾹 짐이 준정부를 공격하기 위해 왜곡 유포한 마타도어 수준의 세금폭탄론 을 그대로 믿고 이걸 공약하다니 외교안보정책과 마찬가지로 윤석열의 공약과 정책이라는 건 오직 반문 밖에 없다,2021-11-14,2,https://twitter.com/twikth5169/status/1459774574707412993
윤석열이 외교 안보 정치 경제에 무식한 건 전혀 놀랍지 않다 무식한 정치인이나 검사야 흔한 거니까 정말 놀라운 건 그런 주제에 대선에 나온 그 사실이지 지지율이 높아서 나왔다니 단순 무식의 극치다 ,2021-11-14,0,https://twitter.com/heymijungc/status/1459723540391813127
윤석열 후보 지지율 상승이 예사롭지 않다 외교 안보의 탁월한 예지력 경제 사회 법치 등 각 분야에 정확한 통찰력과 비전이 역대급이다 실수는 줄어들고 자신감 노련미마저 역력하다 26년 공정 정직한 검사 생활의 품격인 것 같다 진실로 통합의 리더십이 절실한 때다 국민은 구국의 봉홧불을 갈망한다 ,2021-11-14,1,https://twitter.com/kkss77711/status/1459706296731537414
이재명 윤석열 두 후보가 외교 관련 행보를 본격화하면서 관련 논쟁도 달아오르는 모습입니다 두 후보는 일본의 우경화 책임론과 북핵 해법 등 외교안보 문제에 대해서도 분명한 입장 차이를 드러냈습니다 fA4cXXwE8X,2021-11-13,6,https://twitter.com/mbcnews/status/1459484038788313088
12일 윤석열 후보는 외신기자회견에서 현재 남북 간 주종 관계 정상화 한국형 MD 망 구축 종전선언 반대 중국과 상호 존중 주의 일본과의 실종된 관계 복원 한미 포괄적 전략 동맹으로 글로벌 연대 동참 등 확고한 외교 안보의지를 밝혔다 특히 북 중에 주권국의 당당하고 결연한 국권수호 의지를 선포했다 ,2021-11-13,2,https://twitter.com/kkss77711/status/1459446765409632256
이명박근혜 정부가 최악의 정부가 된 것은 김대중 노무현 정부의 정책을 뒤집는 것 만이 능사인 양 국정을 운영했기 때문이다 어제 윤석열의 외교안보정책이라는 것도 치열한 궁리와 고민 끝에 수립된 정책이 아니라 오직 무정부 반대로만 하면 된다는 반문 정책이니 당연히 실패가 예정될 수밖에 없다,2021-11-13,5,https://twitter.com/twikth5169/status/1459391576136826881
 윤석열의 통일 외교 안보에 대한 말 말 말 김두일 작가 JcD5iS4cBX,2021-11-13,7,https://twitter.com/IIvNR8R73IHT2rj/status/1459366703083577346
민주당 이재명 국힘당 윤석열이 가진 국가 안보와 경제는 물론 시대 흐름에 대한 인식이 일반 국민들이 가진 외교안보와 경제에 대한 인식 보다 한참 떨어진 상황에 직면한 거 같다 그동안 쌓아 올린 국격과 외교안보에 대한 주도권을 한순간에 버리는 상황이 올 것 같다 어떻게든 후보 교체 햐야 한다,2021-11-13,32,https://twitter.com/true37/status/1459359193807278081
윤석열 외교안보 의식 생각만큼 처참하네 그렇다고 이재명이 낫다는 얘기 아니니까 그쪽 분들 신다 하지 마시고 ,2021-11-13,0,https://twitter.com/GUNBAMALBAM/status/1459354187204943872
윤석열 이 무식한 작자가 외교안보에 식견이 있을 리 없고 이 작자 뒤에서 외교안보정책을 코치하는 등신들은 설마하니 문 대통령이 싫다는 미국을 억지로 끌고 와서 종전선언에 참여시킬 정도로 막강한 글로벌 파워가 있다고 믿는다는 건가 뭔가 bDvJJ3s4Ap,2021-11-13,2,https://twitter.com/twikth5169/status/1459210525322072066
종전선언 반대 쿼드 참여 사드 주권 친미 친일 노선 반중국 남북대결구도라는 이명박근혜 때로 회귀하겠다는 것이 윤석열 외교안보정책의 골간이다 대놓고 친미 번 중국을 내걸면서 도대체 무슨 수로 미 중대 결의 파고를 넘겠다는 건지 수구우파의 파탄적 외교안보정책에 절망감이 느껴진다,2021-11-12,3,https://twitter.com/twikth5169/status/1459140146003992576
윤석열이 오늘 외교안보 관련 기자회견에서 왕창 깨진 모양인데 누군가는 박근혜 재림이라고 ,2021-11-12,1,https://twitter.com/jcsj1988/status/1459058054796693505
윤석열 후보를 외교에 전무하다고 문파 같은 그런 말 하지 마시라 물통은 정치를 한다고 하지만 외교 안보 전반적으로 말아 묵었다 정신 나간 운전자 보다 새 차탄 모범 운전자가 훨씬 무난할 것이다,2021-11-12,0,https://twitter.com/kyugreen0954/status/1458998457285242885
 histopian 그 나라 국민 수준에 맞는 지도자를 선택한다 내 수준의 차기 대통령은 누구인가 이재명 윤석열 차분히 생각해보자 경제 외교 안보 등 전 세계 국가 지도자들과 어깨를 나란히 하며 리더 하는 대통령의 자리에 누가 적합한지를 나는 촛불 하나 투표다 가 어둠을 밝히듯 세상에 빛과 소금이 되고 싶다,2021-11-12,1,https://twitter.com/9qJwLhEbSaoIhDw/status/1458952225204572167
여야 대선 후보의 행보도 알아봅니다 민주당 이재명 후보는 오늘부터 사흘간 부울경 지역을 방문하며 청년세대 표심 공략에 나섭니다 국민의 힘 윤석열 후보는 오늘 미 국무부 차관보를 만나는 등 외교안보 행보의 첫 발을 뗄 예정입니다 QY3ZageX61,2021-11-12,0,https://twitter.com/TVChosunNews/status/1458929598817660935
美 한국 자유 우파 지원 본격화 우리에게 잘 알려지지 않은 美 연방정부 실세 클린튼 블링크 실세 국무부 부차관보 방한 국민의 힘 대선 후보 윤석열 미팅의 놀라운 그 내막 한미친선 한미 국방외교안보 강화 정당 지원 QHvkOEMYyA,2021-11-09,0,https://twitter.com/jckim111225/status/1457857166287589383
 Kcta3441Crime7 4zh4xBhpSHvJ0in White1Skull 윤석열이 썩 내키진 않지만 양아치보단 낫겠죠 그리고 다른 건 몰라도 외교 안보 문제만 뭉가처럼 허튼짓만 안 해도 다행이죠 외교 안보 문제는 안정적인 모습이 필요합니다,2021-11-09,0,https://twitter.com/airborneunit/status/1457833878043852801
 그래픽 이재명 윤석열 대선 후보 공약 경제 외교 안보 공약 내용만 봐도 스트레스가 쌓여 JLhsDNY6WQ,2021-11-08,5,https://twitter.com/dareto_tell_oo/status/1457375672012206080
 Jaemyung_Lee 그 나라 국민 수준에 맞는 지도자를 선택한다 내 수준의 차기 대통령은 누구인가 이재명 윤석열 차분히 생각해보자 경제 외교 안보 등 전 세계 국가 지도자들과 어깨를 나란히 하며 리더 하는 대통령의 자리에 누가 적합한지를 나는 촛불 하나 투표다 가 어둠을 밝히듯 세상에 빛과 소금이 되고 싶다,2021-11-07,0,https://twitter.com/9qJwLhEbSaoIhDw/status/1457254806628622337
 Jaemyung_Lee 그 나라 국민 수준에 맞는 지도자를 선택한다 내 수준의 차기 대통령은 누구인가 이재명 윤석열 차분히 생각해보자 경제 외교 안보 등 전 세계 국가 지도자들과 어깨를 나란히 하며 리더 하는 대통령의 자리에 누가 적합한지를 나는 촛불 하나 투표다 가 어둠을 밝히듯 세상에 빛과 소금이 되고 싶다,2021-11-07,0,https://twitter.com/9qJwLhEbSaoIhDw/status/1457254692539432961
윤석열은 좋겠다 나라야 망하든 말든 문 대통령 죽이겠다고 원한 풀 충전된 태극기 보리수 좌파들이 찍으려고 달려드는데 문정권 뼈아프게 한다는 게 대통령 죽이기는 물론 그간의 외교안보 경제복지개혁 성과들을 깡그리 부정하겠다는 것도 모르는 머리 나쁜 낙파도 찍어준다고 하니까 얼마나 좋겠어,2021-11-07,7,https://twitter.com/ektlskfwk/status/1457189636694896649
 그래픽 이재명 윤석열 대선 후보 공약 경제 외교 안보 jj3MnDtclP qJmoK5pzM9,2021-11-07,0,https://twitter.com/OSR012/status/1457158403038474244
국민의 짐 윤석열 후보 정치 입문 6개월 토론에서 정치 경제 통일 외교 안보 언론 그의 능력을 어리는 보았다 정규제 논설위원의 말을 빌리지 않아도 윤석열은 대통령 깜이 아니다는 것을 우리는 보았다 문재인 대통령 반대하고 분노를 키우는 윤석열은 나쁜 후보 무능력 한 후보입니다 vSIUKl3edj,2021-11-07,5,https://twitter.com/A7cVyw3wLfLCike/status/1457150193606934531
이재명에 대한 불만 불안함 잘 압니다 근데 진짜 윤석열이 되는 꼴은 막아야죠 나라가 전두환 때로 돌아갈 것이고 검찰들이 나라를 장악할 것이며 무능하고 무지한 정책과 판단들이 외교 안보 경제를 파괴하고 무시당할 것이며 잘 사는 놈들만 더 잘 살고 취약계층은 한없이 무시당할 것입니다 ,2021-11-06,0,https://twitter.com/cks4294/status/1456831165759836166
윤석열 외교 안보 진용 채운 文의 사람들 눈길 출처 연합뉴스 네이버 뉴스 0hwyUeTGQm 문재인 정부 초대 육 공군총장 등 군 수뇌부 출신 상당수 둥지 북핵 문제 총괄 이도훈도 합류 MB 박근혜 정부 인사들도 다수 포진,2021-11-05,0,https://twitter.com/kimyoool1868/status/1456597497007120384
윤석열 외교 안보 진용 채운 文의 사람들 눈길 다음 뉴스 WfPxFoeXzV 배신자 군단,2021-11-05,0,https://twitter.com/sigiroom/status/1456597457828155392
윤석열 외교 안보 진용 채운 文의 사람들 눈길 다음 뉴스 HqHU0m7xDq 지난해까지 한미연합군사령부 부사령관을 지낸 최병혁 예비역 대장과 정진구 전 해병대 사령관 김영환 전 합참 정보본부장 이종섭 전 합참 차장 등 많은 문재인 정부의 별 들이 윤 후보를 돕고 있다 ,2021-11-05,0,https://twitter.com/ppoyangee/status/1456597266962083841
윤석열 외교 안보 진용 채운 文의 사람들 눈길 다음 뉴스 mogaEnQpO2,2021-11-05,1,https://twitter.com/akak1822/status/1456590265829892100
