,tweet
10194,공수처는 윤석열을 뇌물수수 김건희는 뇌물공여 죄로 즉시 구속수사하라 fnkbUrqROC
10386, 민주당 박주민과 김용민을 위원장으로 윤석열 일가 부정부패 국민검증 특위 구성 이수진 이게 윤석열식 공정과 상식이냐 검찰은 이정필 검거와 권오수 구속 공수처는 윤석열 직접조사 착수 조성은 손준성은 작년 12월 법정에서 윤석열 지시에 따랐다고 진술했다 0xSW63NzyQ
10498,김건희 주가조작 소환임박 SK최기원과 화천대유와 수상한거래 윤석열 수사 공수처 독기품었다 gmrFbM1j0h 출처 YouTube
10521,D 84 일 윤석열 면책특권 발생일입니다 대선 후보 등록 윤석열 형사범죄 입증 선고 없이는 기소 조차 받지 않습니다 검찰은 저 기간 동안 윤석열의 모든 악행을 뭉게고 있을 겁니다 모조리 아마 12월까지 별다른 액션 없으면 검찰 공수처 모두 한통속이라고 봐야 합니다 
10627,검찰 언플보면 공수처에서 윤석열 비리에 대한 인과관계 물증 잡은 수사 기사가 나오면 대장동 게이트와 이재명 의혹 부추기는 검찰발 언플 기사가 나오는데 정작 기사 내용을 보면 김만배 남욱 이재명 연결점 수사 진전은 없이 내부 연루 인물들끼리 카더라 주장 확대 보도하는 전형적인 물타기 기사
10715,윤석열이든 이재명이든 수사하는 검사들이 대충 덮으면 직무유기죄다 그래서 만든게 공수처다 검사들이 직무유기 했을때 그 검사들을 수사해서 기소하라고 있는게 공수처라고 그런데 공수처가 제 역할을 하고 있나 공수처를 만들기만 하면 끝났나 공수처 생겼다고 검찰이 달라진게 있긴한가 
10767,공수처와 민주당의 부적절한 관계 유상범 윤석열 표적 수사 당장 손 떼 9vVfaldmok
10844,김용민 PD 대박이네요 공수처 서두릅시다 김용민 PD 대박이네요 윤석열의 판사사찰 지시가 확인됐습니다 이건 기소말고는 길이 없어요 공수처 시간 끌수록 본인들만 힘듭니다 서두릅시다 NK4yN06frB P4efummU06
10936, 신문고 조성은 공수처 대검 압수수색에 윤석열 손준성 지시관계 입증 서류 공개 hOcUnPGb9a
10941, yoeman6310 고양시 덕양구 은평쪽 관련 정치인들 다 한심한 사람만 있네요 지켜 봅시다 대통령선거 이용만 하는 이 정권 누가 찍을까 공약으로 나와도 아마도 이제 안믿으니 그저 본인 살려고 이재명 건들면 공수처부터 다 이용하더니 지들은 윤석열 공격에 별짓거리 다 하네 질립니다 
11048,다시 수사검사에 대한 공수처 수사가 필요하지 않을까 RT ohmynews_korea 검찰 윤석열 장모의 사문서 위조 혐의 수사 안했다 윤석열 최은순 김건희 정대택 모해위증죄 구영식 기자 C84uuLkThq
11401, 윤석열 윤석열장모 모해위증 해당 검사를 공수처에서 수사하라 
11491,이에 다음의 혐의로 불법사찰을 실행한 윤석열 등을 공수처에 고발합니다 1 총장과 가족을 위한 검찰 조직 사유화 및 민간인 불법 사찰 직권남용의 점 윤석열 장모사건 대응문건 을 보면 윤석열 전 검찰총장은 자신의 장모 최은순이 연루된 사건 대응 및 장모 변호라는 사적인 목적을 위해
11495, 공수처는 윤석열 검찰의 조직적이고 불법적인 민간인 대상 사찰문건 작성에 대해 철저히 수사하여 엄단하라 국가공무원법과 검찰청법은 검찰 공무원의 준법 의무를 명시하고 있습니다 
11496, 윤석열 검찰 민간인 불법사찰 피해자들 윤석열후보 등 고소 기자회견 기자회견문 2021 11 19 오후 2 00 공수처 정부과천청사 민원실 앞 대검을 검찰총장 가족로펌으로 전락시킨 윤석열 후보는국민 우롱하는 뻔뻔한 거짓말 그만하고 즉시 사퇴하라 
11572, 윤석열 수사지휘 공수처차장 상장주식 16배 아파트 13억 차익 2021 11 18 jE1mO83bG5 출처 YouTube
11573, 열린공감TV 윤석열 검찰 민간인 불법사찰 피해자들 고소 기자회견 기자회견문 2021 11 19 오후 2 00 공수처 정부과천청사 민원실 앞 D1jdcGYzjQ
11635,윤석열은 국힘 공식후보가 되는 게 목표라했던 홍준표의원의 일갈 제1야당 대선후보가 되면 모든 의혹수사가 유야무야되어 본인과 가족을 지킬수있다는걸 정치검사 출신 윤석열이 잘알고 있음을 홍의원이 지적한것 검찰 공수처가 윤석열의 목표에 부응하는 순간 국민저항에 직면하게될것이다 강민정
11663, newsgongjang 국힘당과 윤석열이 특검 운운했던 것은 수사를 지연시키려는 전략이었고 대장동 수사하던 검찰은 자금흐름 수사를 밍그적거려 대장동의 몸통이 국힘당 관련자들임을 감추고 있어요 공수처를 믿어보는 것 외에는 답이 없네요 공수처가 윤석열을 기소해주면 끝납니다 
11717,윤석열 文정부 부동산 정책 실패로 국민은 건보료 폭탄 다음 뉴스 Y0pJg28nR7 알고나지껄이는건지 얘기사좀안보게공수처나사법부는빨리잡아쳐넣어라
11764, 단독 공수처 대검 압수영장 윤석열 수사 4건 모두 적시 다음 뉴스 hVxoXLLmwt
11868,여야 합의로 대장동 특검을 한다고 해도 여야가 서로 자신들이 추천하지 않은 특검은 거부할게 뻔해 인선에만 몇달이상 걸릴것이고 검찰수사는 흐지부지될 공산이 크다 공수처가 제몫을 충실히 다 한다면 윤석열은 낙마하겠지만 현재로선 요원하고 국민들만 답답한 가슴을 치게 될것 같다 썩을 
11886,이 영상 안 보면 윤석열 윤석열 일가 부정부패 국민검증특위 설치 AXF4ATkUXT YouTube 윤석열 본인 부인 김명신 김건희 장모 최 씨 각종 의혹 사건 수사 열 건 가족범죄 집단이라 불려 당연하다 검찰 경찰 공수처 등 모든 수사기관은 서둘러 본부장 의혹을 풀도록 해야한다 
11906,송영길 尹 대통령 되면 크리미널 패밀리 국정농단 불보듯 다음 뉴스 yPMqifword 공수처는 윤석열을 구속하라 
11939,김용민 의원 공수처는 2020년 4월 고발사주 무렵 윤석열 총장이 손준성 검사에게 특활비를 주었는지 그랬다면 어떤 용도로 사용했는지 반드시 수사해야 합니다 윤석열의 고발사주 공범여부를 확인할 중요한 증거가 될 것입니다 
11947, hopeparkyongjin 근데 이재명이 생각하는 것이 옳다고 믿는가 아에 모르면 전문가 도움 받는 것이 훨씬 괜찮다고 보는데 지나친 자기과욕은 스스로 무너지는 법 민주당이 뽑아 말 안듣다고 짜르고 대통령후보 된다고 하니 뭐가 그렇게 뒤가 깽기는지 공수처에 윤석열 탈탈 떨고 진짜 싫다
11978,공수처는 2020년 4월 고발사주 무렵 윤석열 총장이 손준성 검사에게 특활비를 주었는지 그랬다면 어떤 용도로 사용했는지 반드시 수사해야 합니다 윤석열의 고발사주 공범여부를 확인할 중요한 증거가 될 것입니다 김용민의원 
11992,다시 한번 환기 시키고 싶은데 본 부 장 중에서 부인 장모 사기 건은 그냥 사기꾼 집안이라 그렇다 치고 벌은 받아야하겠지만 판사 사찰 고발 사주 이건 정말 윤석열 검찰의 국기 문란임 공수처에 강력한 압박을 가해서 수사 속도를 높이는 건 민주당 몫 일 합시다 민주당 의원님들 
12012,윤석열 검찰 민간인 불법사찰 피해자들 고소 기자회견 2021 11 19 오후 2 00 공수처 대검을 검찰총장 가족로펌으로 전락시킨 윤석열 후보는국민 우롱하는 뻔뻔한 거짓말 그만하고 즉시 사퇴하라 lDrMmhX8Gx
12051,공수처는 2020년 4월 고발사주 무렵 윤석열 총장이 손준성 검사에게 특활비를 주었는지 그랬다면 어떤 용도로 사용했는지 반드시 수사해야 합니다 윤석열의 고발사주 공범여부를 확인할 중요한 증거가 될 것입니다 CzW0vrYS56
12121,민주당 박주민과 김용민을 위원장으로 윤석열 일가 부정부패 국민검증 특위 구성 이수진 이게 윤석열식 공정과 상식이냐 검찰은 이정필 검거와 권오수 구속 공수처는 윤석열 직접조사 착수 조성은 손준성은 작년 12월 법정에서 윤석열 지시에 따랐다고 진술했다 0xSW63NzyQ
12198,윤석열 이도 마치 검찰이 정의의 화신인양 공수처 필요없다고 하더니 이제 특검 하자고 하네 욱겨 
12278,박영수등 법무법인 강남이 대장동 해 먹는 동안 박근혜 대통령을 경제적 공동체로 탄핵시키고 법무법인 강남출신 공수처 검사들이 윤석열을 타겟 수사하고 이런 18 법무법인은 없어져야 함 
12288,이재명 지시에 민주당 팽팽 돌아가네 이정필 검거와 공수처 수사로 윤석열 김건희 큰일났다야 YfAnCvucbG 출처 YouTube
12298,검찰고발 사주는 검찰권력과 국힘당이 불법적으로 결속되었기 때문이었고 지금 공수처에서 수사가 진행중이지만 윤석열이 총장직을 버리고 국힘당 대선 후보가 됨으로써 확증되었다 윤석열을 지지하는 사람들은 이걸 죄없다고 생각하는가 언론은 역할이 뭔가 묻는다 응답하라 2021 
12299,검찰고발 사주는 검찰권력과 국힘당이 불법적으로 결속되었기 때문이었고 지금 공수처에서 수사가 진행중이지만 윤석열이 총장직을 버리고 국힘당 대선 후보가 됨으로써 확증되었다 윤석열을 지지하는 사람들은 이걸 죄없다고 생각하는가 언론은 역할이 뭔가 묻는다 응답하라 2021 
12536,고발사주 국기문란 범죄 수사하는 공수처에 윤석열의 정치 생명이 달렸다 검찰총장이 정치해서는 안되지 않나 출처 세대공감 블로그 cEvtY7fJbR
12815,앞뒤 안 가리고 윤석열 야당 대선 후보 흠집내기에 안달난 이유가 있었네 윤석열 후보를 겨냥한 고발사주 사건의 주임검사 여운국 이재명 캠프에서 선거대책위 공동대변인을 맡은 박성준 더불어조작당 의원과 통화하고 저녁식사 하고 이재명 캠프와 공수처 차장과의 모종의 거래 범 犯 수처다 
12978,당분간은 김건희의 주가조작 경력위조 등등에 집중해 민주당 지도부와 민주당 의원들 그리고 이재명 후보 지지자들이 한놈만 팬다는 전략으로 김건희에 올인해야 합니다 윤석열이에게는 김건희가 아킬레스건 입니다 윤석열 본인 비리는 공수처에 맡겨두고 김건희 한놈만 조지면 됩니다
13268,문틀란 TV 윤석열측 김종인 대체카드 물색 움직임 윤캠프 이번 주말까지 답변 기다린다 문틀란 TV 방금 NBS 여론조사 어느 부문이 어떻게 변화됐나 공수처와 친분 A변호사 기자 폭행 a6eJIMLBV4
13358,어째 조만간 윤짜장 윤석열 과 건희가 포토라인에 서고 조사를 받는 모습이 보도될듯하다 전국민 관심사인만큼 검찰과 공수처는 후문은 꼭닫고 정문으로만 입장시키야 할것이다 그다음 순서는 말안해도 qzA1JQ9RaM
13380, 단독 윤석열 수사 공수처 차장 이재명 선대위 의원과 접촉 논란 출처 조선일보 네이버 뉴스 mYi3sqMWV9
13459,돌대가리 윤석열 줄리 치마 품에서 지랄 염병 떨어봐야 너희가 갈곳은 청와대 아닌 감방이다 검찰과 공수처는 대선전에 빨리좀 대대적 수사해서 장모와 줄리 윤석열 구속수사는 못할망정 느릿느릿 간보지말고 원리원칙대로 빠르게 수사해라 답답하다 
13512,고위공직자범죄수사처 공수처 가 윤석열 국민의힘 대선 후보에 대한 직접 조사 절차에 들어간 것으로 파악됐다 한명숙 전 국무총리 모해위증교사 사건 수사 방해 의혹과 관련해서다 공수처 윤석열 한명숙 모해위증
13559,검찰가족들은 서로 교차봐주기로 기소율이 거의 제로라지 이제서 수사한다고해도 믿을수는 없지 윤석열도 그걸믿고 큰소리 치는거겠지 검찰과 공수처가 해져되어야할 존재들인지 마지막 시험대다 공수처는 정치적 고려말고 있는대로 수사해서 범죄가족을 응징하길 바란다 역사에 죄짖지 말고
13717,이재명 지시에 민주당 팽팽 돌아가네 이정필 검거와 공수처 수사로 윤석열 김건희 큰일났다야 xZTPvYvnU1 출처 YouTube
13926,공수처는 공정하다 윤석열은 수사를 받을것 같구나 QrbUl7VAmE
14120,국짐당은 당당하다면 윤석열의 본부장 범죄 의혹에 대해 당장 특검에 응하라 왜 윤석열은 공수처만 타박하고 정작 당당하게 특검에 응하겠다는 말이 없는가 왜 국민은 윤석열의 해괴한 행태에 관대한가 참으로 어리석다 
14219,이 차이 17 9 인데 20 넘어가면 아무리 발버둥치고 똥개 검찰 공수처가 윤석열 죽이자 달려들어도 소용 없을 것 지금도 그렇지만 민주당 이재명은 블랙혹 사건의 지평선을 넘은 듯 윤석열 52 7 vs 이재명 34 8 윤석열 첫 50 대 지지율 기록 8cegeRtnwC
14315, 오늘민주 제66차 정책조정회의 2021 11 18 국회 본청 원내대표회의실 2022학년도 수학능력시험 51만 수험생 코로나19 위기 속 노고 격려 갈고 닦은 실력 발휘 기원 검 경 공수처 윤석열 본부장 비리 성역없는 수사 및 윤석열 후보 김건희 씨 부부 적극 수사 협조 촉구 c8o9TON6tb
14367,민주당 이재명 선거대책위원회 공동대변인 박성준의원 윤석열 후보에 대해 강도 높은 수사가 필요하다고 주장하더니 며칠전 여운국 공수처 차장 만나기로 해서 구설수 오르더니 기어이 오늘은 여운국 특혜의혹 터지지 이러면 이재명 제치고 윤석열만 줘패는 공수처가 뭐가 되나 gSRdKsTDIn
14379,이재명 최측근 김현지 드디어 비리밝혀지나 공수처 존재이유는 윤석열 죽이기 뒤 끝 안좋은 홍준표 김영환 두시앤 김문수 fzszz3Qrf4
14434, patriamea 내로남불도 정도가있지 세상에 표창장하나로4년 구형이라니 윤석열의 본부장사건도 모두철처히 수사하여 더도덜도말고 그만큼 구형하라 표창장이4년 구형이면 윤석열 김건희 장모는 무기징역이 맞겠지 온국민이 지켜본다 공수처와검찰은 본부장피의자들의 철저한 수사를 바란다 
14497,주식16배 아파트 차익 13억 윤석열 수사 지휘 여운국 공수처 차장의 기가막힌 재테크 21 11 18 13 32 NZCsKD5Vru
14543,알겠습니다 일단 국민의힘 윤석열 본부장 사기꾼 두목의 자질부터 검증하자 단독 尹 수사 지휘 여운국 공수처 차장 주식 16배 뛰고 아파트 13억 차익 다음뉴스 NdRnctC0J5
14574,강민정 홍준표의원의 일갈 제1야당 대선후보가 되면 모든 의혹 수사가유야무야되어 본인과 가족을 지킬 수 있다는 걸 정치검사 출신 윤석열이 잘 알고 있음을 홍의원이 지적한 것 검찰 공수처가 윤석열의 절박한 목표에 부응하는 순간 거대한 국민저항에 직면하게 될 것이다 Dh2PRjaxpq
14584,캥기는게 없으면 니가 말하는 일부 말고 전부 를 공개하라고 장난하니 공개안하면 윤석열 방식대로 공수처 및 검찰은 관련된 곳을 수십차례 압수수색을 해서라도 관련증거들을 확보해야한다 지금당장 그리고 민주당내 등신같은 벙어리들도 정신차려야 할거다 Yiz4jPeINy
14642,나도 사실 공수처를 답답하고 무능하다고 하지만 저 공수처라도 없었으면 윤석열의 고발사주나 각종 의혹에 대해서 접근 조차도 못했을 듯 민주당은 공수처의 수사관 규모나 권한을 강화하는 방안을 마련해서 공수처에 힘을 실어 줘야 할 것 공수처 수사 검사가 너무 적다 
14672, flwpfnrm Ssm_kikero 윤석열후보 정치적편향 이라 공수처서면 답변 오리발 정치적인 일이니 왜곡해서는 안된는 견해를 법치 주의를 잘아실분이 반성사과는 커녕 정치적으로 잘했다는 경거망동한 발언 행동 묵과 할수없는 일입니다 원칙과 공정대한 수사를 촉구하고 싶습니다
14674,이재명이 8 10 앞선다고 봐야함 기레기 조중동이 윤석열이가 많이 앞선다고 해야 공수처및 검찰이 수사를 안한다고 보고 조작질하는것임
14726, 윤석열 수사 여운국 공수처 차장 與의원 부적절 접촉 논란 종합 다음 뉴스 MyLvYc58tQ
14789, jsh2708 henly0409 윤석열 조국 장관이 묻는다 답변 하거라 공수처에서 보낸 질의서 이달 20일까지 성실히 모든 것 이실직고 하여 국민이 알 수 있도록 자세히 모든 것 드러내고 판단할 수 있게하라 국힘 대표 준석이 국힘 대선후보 윤석열 제대로 공수처에 답변서 내도록 감시 독려 하기 바란다 조중동 뭐하니 
14941, 단독 윤석열 수사 지휘 여운국 공수처 차장 주식 16배 뛰고 아파트 13억 차익 이재명의 대장동 시즌 2냐 ImBZ0FWMxX
14979,윤석열 이재명이 특검 받겠다 하는데 어떻게 생각하느냐는 기자의 질문에 답변 요지를 보면 생각보다 똑똑함 무조건 받게 되어있다 피할 수가 없다 나는 쌍방특검도 먼저 제안 이미 공수처가 터는중 너무 과도하게 조건을 갖다 들이대서 물귀신 작전을 하면 특검이 제대로 되지 않으니 조건떼라 
15099,지금까지 검찰 공수처는 뭐하고 있나 벌써 수사 끝내고 구속했어야 했다 삼성과 손잡았단 증거 열린공감TV 특종 가 나온 윤본부장을 15 까지 앞선 여론조사 조작질해 윤석열의 대통령 당선 가능성 최고치로 하늘을 찌르고 있는 현재 시점에 정식 수사 착수한 것이 면죄부 주기 위한 수순으로 봐야
15116,민주당 박주민과 김용민을 위원장으로 윤석열 일가 부정부패 국민검증 특위 구성 이수진 이게 윤석열식 공정과 상식이냐 검찰은 이정필 검거와 권오수 구속 공수처는 윤석열 직접조사 착수 조성은 손준성은 작년 12월 법정에서 윤석열 지시에 따랐다고 진술했다 0xSW63NzyQ
15294, 단독 공수처 대검 압수영장 윤석열 수사 4건 모두 적시 다음 뉴스 zkzoo0o71l
15306, Hwi2TFQQ4E4QeN5 지금의 김오수검찰 공수처는 민주당 친정부 정권 합작으로 윤석열 대선후보님 죽이려고 하는 구나
15384,김진욱 공수처장 윤석열 사건들 대선까지 가져갈 생각 없다 다음 뉴스 4qS3AEejHA 대충 넘어가는짓거리 하지말고 구속하라
15454, 공수처 존재가치 증명하겠다는 굳은 의지로 윤석열 수사하길 hwiLadhB8b YouTube
15541,공수처 실세 여운국 연수원 동기 윤석열 수사 진두지휘 산고의 고통을 겪고 출생한 공수처 산모의 아픔에 보답해야 한다 출처 세대공감 블로그 KDkHBmc73l
15548, 단독 공수처 대검 압수영장 윤석열 수사 4건 모두 적시 다음 뉴스 hVxoXLLmwt
15555,이재명과 윤석열에 대한 원망의 불길이 모든 국회의원들 에게까지 걷잡을 수 없이 퍼지다가 검찰과 공수처까지 퍼진게 어언 두달 범죄자들만 보호하는 범죄자 집단으로 몰려 
15676,공평하게 양쪽 다 균형있게 윤석열은 공수처에 의해 주가조작으로 이재명은 검찰에 의해 수임료 대납으로 한 날 한 시에 손잡고 구속되고 각각 새 후보 올리자
15687,공수처 실세 여운국 연수원 동기 윤석열 수사 진두지휘 출처 세대공감 블로그 KDkHBlUwbN
15690,공수처장의 황당 발언 윤석열 수사 중단 수사보류 포함 해서 고려하겠다 ngHiY8fJlc via YouTube
15691,검찰 공수처는 이재명 윤석열 하나씩 집어쳐넣자 그러고 다시 이낙연 홍준표로 새로 하면 된다 찢썩 둘 중 누가되도 탄핵감인데 국가적으로 피해가 크다 
15696,윤석열이는 공수처조사받고 이재명이는 특 검조사받고 둘 다 썩을놈 맞음 이재명 캠프 시민 1만명 인터뷰 잘 듣고 꼭 3l6OitFEnF
15704, minpark66 거기다 공수처의 수사도 작용했을거 같습니다 공수처는 윤석열 수사에 더 집중하는거 같죠 둘다 대선이 아니라 갈곳은 따로 있죠 
15819,김진욱 공수처장 윤석열 사건들 대선까지 가져갈 생각 없다 다음 뉴스 YQ9yAyYfbf
15830,조국장관 수사는 없는것까지 탈탈털며 전광석화처럼 몰아치던 윤석열개새끼의 본인 처 장모에 대해 수사하는걸 보면 검찰 공수처 이 집단은 눈치만 보며 속도조절하고 똥론 소위 언론 의 육갑떠는 짓들을 보면 정말 어이없고 분노를 금할 수 없다 꼭 갚아주마 조장관의 원수를
15848,윤석열이는 마누라와 장모 때문이라도 대선에 성공할 수가 없다 이회창이 두 아들 때문에 두번씩이나 대선에서 진 것처럼 윤석열 본인의 비리는 공수처에 맡기고 부인과 장모 비리에 집중해야 한다
15864,검찰총장공수처장명심하십시요 윤석열이가대통령이되면공수처는없애버리겠다고공언하고검찰은씨를말리겠다고하는이런위험인물을그대로좌시하면존재가치가없는것이다 죄를만들라고하는게아니라수많은윤석열본부장비리를있는대로조사해서죄상이나오면나오는대로법대로처리해서구속수사가나라를구하는길 
16014,김진욱 공수처장 윤석열 사건들 대선까지 가져갈 생각 없다 생각만 하지말고 빨리 기소를 하라고 개새끼야 xcr5mk4amx
16032,박주민 신기한 도이치모터스 사건 윤석열 땐 뭉개더니 옷벗자 속도전 그런 검찰조직 필요없다 sdmRtoUZrc 출처 YouTube 서면조사만 하는 공수처 써결이만 민주당을 가마니로 보니까 벌어지는 일
16077, 민주당 박주민과 김용민을 위원장으로 윤석열 일가 부정부패 국민검증 특위 구성 이수진 이게 윤석열식 공정과 상식이냐 검찰은 이정필 검거와 권오수 구속 공수처는 윤석열 직접조사 착수 조성은 손준성은 작년 12월 법정에서 윤석열 지시에 따랐다고 진술했다 0xSW63NzyQ
16097,김진욱 공수처장 윤석열 사건들 대선까지 가져갈 생각 없다 다음 뉴스 sipgpijpsn 공수처는 윤 후보 측에 40쪽 분량의 서면질의서를 보내 이달 22일까지 답변해달라고 요청한 상태다 윤석열 공수처 서면 질의에 어떻게 대처할까 무시할까 대충 면피용 몇장 끄적일까 관심 
16102,김진욱 공수처장 윤석열 사건들 대선까지 가져갈 생각 없다 다음 뉴스 sipgpijpsn 김 처장은 수사 절차의 일환으로 서면질의서 답변을 받은 후 다음 절차를 어떻게 할지 모든 가능성이 열려 있다 고 답했다 
16105,김진욱 공수처장 윤석열 사건들 대선까지 가져갈 생각 없다 다음 뉴스 sipgpijpsn 야당 측 내년 대선에 영향 지적에 선거 영향 중립성 시비 없도록 유념 
16106,김진욱 공수처장 윤석열 사건들 대선까지 가져갈 생각 없다 다음 뉴스 sipgpijpsn
16115,신속하게 하면 되겠네 야당 측 내년 대선에 영향 지적에 선거 영향 중립성 시비 없도록 유념 김진욱 공수처장 윤석열 사건들 대선까지 가져갈 생각 없다 다음뉴스 v84Jp7vF2I
16139, 단독 윤석열 수사 공수처 차장 이재명 선대위 의원과 접촉 논란 박 의원은 이재명 민주당 대선 후보 선대위의 공동 대변인 wuXrIKidIw
16164,이놈들 수작질 보소 윤석열 부인 범죄를 덮고 가자는 꼼수를 부리네 공수처는 윤석열 부인 김건희 를 당장 구속하라 qawWK80Twk
16193,김진욱 공수처장 윤석열 사건들 대선까지 가져갈 생각 없다 9msdMA1hHf
16296, 단독 윤석열 수사 공수처 차장 이재명 선대위 의원과 접촉 논란 출처 조선일보 네이버 뉴스 b9ctFgoeMn
16349, 윤석열 수사 여운국 공수처 차장 여당 의원 접촉 논란 다음뉴스 c8OcD9yRUZ
16350, 윤석열 수사 여운국 공수처 차장 여당 의원 접촉 논란 다음뉴스 WJtXWJWbUj
16366,둘 통화 누가 알았기에 언론이 알게 되었을까 공수처 차장이 기자에게 흘린것 같다는 그런 생각도 왜냐면 만나기 싫어서 만난게 알려지면 더 곤혹에 자리 보존도 어렵게 될거고 수사 대상 될수도 윤석열 수사 공수처 차장 與의원 부적절 접촉 논란 종합 다음 뉴스 ipYJj4c1hu
16437,공수처가 경선 전에 윤석열에게 질의서 보냈는데 경선 후로 미루고 여야를 막론하고 김진욱에게 전화했는데 민주당에 불리하게 언플하고 있고 더 중요한 사실은 대선 전에 김진욱 처장이 끝장 내겠다는 얘기 아닌가 대선후보 등록일이 내년 2월13일 석달 남았어 오케이 A1rtO37l8F
16468, 단독 윤석열 수사 공수처 차장 이재명 선대위 의원과 접촉 논란 VmstaGyhvN
16494,김진욱 공수처장 윤석열 사건들 대선까지 가져갈 생각 없다 다음뉴스 V2WfsaGjQ1 공수처로는 윤석열 못막음 기소해서 재판까지 가는데 그걸 맘대로 할수있어야하는데 그 사이에 선거가 이루어짐 대통령 당선되면 어쩔 
16560,한국일보 김진욱 공수처장 윤석열 사건들 대선까지 가져갈 생각 없다 대선 감안하지말고 빠르고 정확한 수사결과를 내야 합니다 u4zBsOMnM0
16656,권력자들과 자본가들에게 맞아서 피가 철철나도 국짐당과 윤석열을 지지하는 미련한 인간들 자식들과 자손들 미래를 망칠라면 윤석열이 찍으라 與 김건희는 개미핥기 vs 野 공수처는 정치공작소 출처 YTN 네이버 뉴스 Ko7OnHAEjn
16709,김진욱 공수처장 윤석열 사건들 대선까지 가져갈 생각 없다 다음뉴스 qVk7sbdezM 제보사주는 가져가고 대장동 게이트는 
16734,김진욱 공수처장 윤석열 사건들 대선까지 가져갈 생각 없다 다음뉴스 ZT1RrpPxs5
16742,김진욱 공수처장 윤석열 사건들 대선까지 가져갈 생각 없다 다음뉴스 flH4qci7FV 한번 두고보자 온 국민의 관심을 
16765,공수처 윤석열 사건들 대선까지 가져갈 생각 없다 7ZUbYRz99r
16788,김진욱 공수처장 윤석열 사건들 대선까지 가져갈 생각 없다 다음 뉴스 nDlaegJJDl
16803,투표지 인쇄와중에도 바뀌는게 후보명단이다 이번 대선 투표용지에 이재명과 윤석열은 이름을 올리지 못할 것 같다 G20선진국 대선에 난봉꾼이나 가족사기단이 후보로 올라온 사례가 없다 세계인이 신뢰하는 문대통령 체제하에서 결코 용납이 안되는 일이다 공수처와 검찰은 두놈을 구속해야겠다 
16804,그랬으면 너는 검찰총장까지 가지도 못하고 파면됐을거야 부산저축은행 부실수사가 아니라 덮어주기로 대장동 사태를 만든놈 아닌가 윤석열 측 與 의원과 접촉한 공수처 차장검사 파면하라 출처 YTN 네이버 뉴스 WUrgscrpCP
16824,김진욱 공수처장 윤석열 사건들 대선까지 가져갈 생각 없다 다음 뉴스 35yo9gowOi 김진욱 공수처장은 오늘 윤석열 사건들은 대선까지 가져갈 생각이 없다고 밝혔습니다
16829,공수처장 한명숙 수사방해 의혹 尹 수사 상당 부분 마무리 다음 뉴스 1axAROGd4P 공수처장은 오늘 한명숙 수사방해 의혹과 관련해 윤석열 수사의 상당 부분이 마무리됐다고 밝혔습니다
16841,공수처장과검찰총장은좌고우면하지마시고윤석열비리와가족비리에대해서탈탈털어범죄가있으면구속수사가답입니다 이런인간이대통령이되기전에하루속히끌어내려야국가에애국하는길이고나라를구하는길입니다이놈은전부오리발이고자기가수사하면공정이고남이수사하면정치공작이라고 이런후레자식은구속해라
16843,김진욱 공수처장 윤석열 사건들 대선까지 가져갈 생각 없다 다음 뉴스 Lu6d7K0gaU
16872,소문으로만 듣던 민주당의원들이 선거캠프에 이름만 올려놓고 움직이지 않는다 는 소식이 그럴만도 하네 공수처와 여권은 별짓을 다해 윤석열에 타격주려고 자고일어나면 먼 압건했다 수사한다 지랄염병 소리가 Qillqc3YbE
16896, 단독 윤석열 수사 공수처 차장 이재명 선대위 의원과 접촉 논란 출처 조선일보 네이버 뉴스 f0heRRHdL6
16946,윤석열 수사 공수처 차장 이재명 선대위 여운국의원과 접촉 논란 이성윤 황제 수사에 공수처가 편향적인 수사 결과를 국민들이 어떻게 받아 들일 수 있겠는가 공수처 페지가 정답이다 
16951, 단독 공수처 대검 압수영장 윤석열 수사 4건 모두 적시 연합뉴스TV YonhapnewsTV YzUdUNMhiJ 출처 YouTube
16976, 제보사주 수사 불공정 의심 윤석열 측 공수처에 의견서 다음뉴스 3q4XLrIzDX
16985, 단독 공수처 대검 압수영장 윤석열 수사 4건 모두 적시 qKqBlQRJvO
16987, 차장 與 의원 통화 논란 에 공수처 안부 주고 받아 수사 내용 없었다 권성동 전화도 받았다 공수처와 민주당의원 전화건거는 보도하고 검사의 국민의힝 청부입법은 보도 안하고 씨발 그러고도 언론인이라고 밥처먹는다 hnKDq7zoWZ
16988,공수처는 누가 수사하나 SBS 뉴스 윤석열 수사 주임검사 여운국 민주당 의원 접촉 논란 SBS뉴스 MtA4y8uouD
17039,정권연장을 위해서 공권력개혁이 이래서 필요한거지 잘한다 잘해 내년에 깜방 가자 윤석열 수사 공수처 차장 與의원 부적절 접촉 논란 종합 다음뉴스 qmZ70zpwyc
17206, 공수처장 뼈때리는 최강욱의원 국민의힘이 공수처가 잘못된거처럼 프레임을 씌우는것은 정치적 목적 윤석열보호하려고 y9nUIhTZVc 출처 YouTube
17237,이 대변인은 이제 문재인 정권이 공수처를 만든 목적이 무엇인지 명확히 드러났다 라며 오로지 윤석열 탄압을 위해 만들어진 정치공작소일 뿐 이라고 비판했다 Kxp0iT0qKl 
17244, 공수처장 뼈때리는 최강욱의원 국민의힘이 공수처가 잘못된거처럼 프레임을 씌우는것은 정치적 목적 윤석열보호하려고 6VCBd8BcJ2 출처 YouTube
