,tweet
7011,윤석열 목포 폭탄주 에 분노한 민주당 전직 검찰총장이 안 마셨다 거짓 해명도 모자라 선거법 위반 논란 bkaYYqe8rL
7069,이정도면 국민을 개돼지로 보는 자라는게 확실 윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 다음 뉴스 gZvFGEKYGS
7072,사과하러 간 거냐 놀러 간 거냐 쟁점 1 폭탄주 영상 그리고 거짓 해명 쟁점 2 공직선거법 위반 논란 누가 계산했나 윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 다음뉴스 1cpYQcRDca
7123,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 JbxajpaAiN
7131,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 출처 오마이뉴스 네이버 뉴스 ZndnsIqfwL
7142,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 온통 거짓말뿐인자가 우리나라 유력한 대통령후보라니 국민으로써 너무 부끄럽다 aJrE0RZghP
7165,윤석열 또 1승 추가 더러운민주당 윤석열 민어회 폭탄주 회식 한 푼도 안 냈다 윤석열 후보 측 현금 영수증 제시 010 0 12 7gF48oWPBU TVlkHlNgev 새빨간 거짓 7gF48oWPBU meJtweC96G
7168,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 n5pnD9A3k0
7181,어찌 이 사람과 그 주변은 명쾌한 것이 없이 온통 거짓일까 이런 사람이 대한민국의 대통령이 된다고 끔직하다 윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 yF7RBPpVbR
7193,석열이는 안마셨다는 폭탄주는 마셨고 식사비 영수증은 없다 윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 윤석열 폭탄주 둘러싼 쟁점 정리 식사비 냈다 해명만 반복 쟁점 1 폭탄주 영상 그리고 거짓 해명 쟁점 2 공직선거법 위반 논란 누가 계산했나 UC7bDsV3wH
7214,RT ohmynews_korea 윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 윤석열 폭탄주 소중한 기자 m94jocToSm
7221,사과하러 간다는 광주에서 폭탄주 마신 윤석열 말이 필요없다 김건희 구속수하하고 윤석열 당장 사퇴 공수처 수사 받아라 與 윤석열 폭탄주 회식 영상공개 제 3자 계산 檢 고발 Fno4mQt7Pt
7229, 단독 윤석열 후보 목포민어횟집 본인 몫 현금으로 계산 다음뉴스 KuUVbW1XF5 사과하러가서 폭탄주 먹은 놈을 옹호하는 놈은 누굴까 전라도 사람들의 원수 격인 윤석열을 지지하는 놈은 또 누굴까 지금은 모르나 자식대대로 천벌을 받는거 보고 죽길 
7234,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 다음뉴스 8QChKcjqHD 사과를 개에게 주는 개같은 인생사는 윤씨 
7242,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 gTVjg9PZB2
7257,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 LcPCg367b7 ddKV2TS78L
7266,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 다음 뉴스 b30xYqNh63 거짓사과는 행동으로 나타난다 국민을 우롱하는 참 적폐 정치인 
7274,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 zFXHjzMnpg
7293,거래일시가 정확하다는 가정하에 카드결재가 먼저고 현금결재가 나중 윤석열이 나중에 결재했다는것인데 몰랐나 십여명이 먹었다고 하던데 삼십칠만원 칠만칠천원 아 아니 그냥 그렇다고 그나저나 동석자들은 폭탄주인데 본인은 순수맥주였나 
7302,국민의힘 윤석열 옆에 여자끼고 폭탄주 마시고 골프치러 다니고 윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 다음뉴스 yWllosLB2R
7306,거래일시 20시21분 윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 다음 뉴스 O0ry0xg9bk
7315,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 다음 뉴스 TPu1iquv2I 밥만 처먹고 갔다더니 폭탄주 입에 처넣고 있네 그건 술이 아니고 니 오줌이냐 밥값 냈다더니 시의장이 결제한 저 영수증은 뭔데 입만 열면 거짖말이네 망언에 거짖말에 호로 상넘의 돌대가리 새끼
7334,윤짜장은 좋겠다 이런 것은 기레기들이 덮어주고 무조건 빨아주는 윤짜장 만약에 이재명 후보였다면 기레기들의 발광으로 대선에서 완전 아웃이 되었을 것이다 JB TIMES 윤석열의 폭탄주 사랑 DJ고향 목포에서도 사과하러 간 거 맞아 v92khNq0lF
7336, 단독 윤석열 후보 목포민어횟집 본인 몫 현금으로 계산 윤석열 거짓말 총액이 37만원 윤짜장이 내민 영수증에 7만 7천원 7만 7천 5명 38만원 함께 식사하고 폭탄주 빨았다는 인원이 최소 10명이라면 77만원만원이다 거짓말이 상습적이다 22rTRGOPua
7378,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 어떻게 이런 인간을 대통 후보랍고 언론들은 매일같이 빨아댈수 있는건지 Ramm4n5WaW
7398,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 gt 고발사주 한명숙 모해혐의 등 현재 공수처에서 수사중인 사안에 명백한 증거가 나와도 얘도 나 몰라라 할 거다 왜 얘 뒤에는 수 백만의 개 돼지가 있기 때문 
7404,윤석열이 광주 개사과 사과직후 목포 횟집에서 향응을 받고 폭탄주로 건배했다 도덕불감증에 공직선거법위반이다 국짐당 거짓해명은 횟집 영수증으로 들통났다 그렇다치고 윤석열 폭탄주 이미지는 오래됐다 대통령되면 폭탄주정치 염려된다 윤석열은 무식함에 조폭두목 이미지까지 겹친다 
7427, 폭탄주 윤석열 러시아 술꾼 술꾼대통령 옐친 이 떠오른다 qf9pDSu8ue
7436,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 이슈 윤석열 폭탄주 둘러싼 쟁점 정리 식사비 냈다 해명만 반복 다음뉴스 4BwFxDU77S
7438,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 다음 뉴스 LRU4EpjOBF 오마이뉴스가 언론이면 딴지뉴스도 언론이지
7486,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 hNka8nDA4H
7490, 5EMP0vso5R 윤석열 폭탄주 를 둘러싼 쟁점은 크게 두 가지다 하나는 사죄의 의미를 담은 일정 중 꽃다발과 함께 폭탄주를 마셨다는 점이고 다른 하나는 해당 식사비용에 대한 공직선거법 위반 논란이다 사진 증거가 명백하게 있는데도 폭탄주를 마시지 않았다고 뻔뻔하게 거짓말을 
7509,개사과를 사과하러가서 이번엔 폭탄주 용서할 수 없는 자이다 윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 출처 오마이뉴스 네이버 뉴스 CqilOcdRcZ
7529,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 다음뉴스 Ijng7pzwg2 윤석열 폭탄주 를 둘러싼 쟁점은 크게 두 가지다 하나는 사죄의 의미를 담은 일정 중 꽃다발과 함께 폭탄주를 마셨다는 점이고 다른 하나는 해당 식사비용에 대한 공직선거법 위반 논란이다 
7553,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 다음 뉴스 lYv8DpbM8o 직전 광주에 있는 5 18자유공원 국립5 18민주묘지 등을 찾아 자신의 발언과 행동 전두환 찬양 및 개사과 논란 에 대해 
7558,RT ohmynews_korea 윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 윤석열 폭탄주 소중한 기자 6Dmdu8NtAD
7569,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 다음뉴스 OcHhhiTlei 딴거 볼거없이 사과하러 갔다는 새끼가 폭탄주 처먹았다는게 사과의 진정성을 보여줌
7602, lt 용서할수 없는 윤석열 gt 광주영령에 사과하러 가서 폭탄주 퍼마시는 건 영령 에 대한 능멸입니다 그걸 또 거짓말했습니다 인간이 아닙니다 윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 9M6e1QM0jG
7604, PineStation 민주당이 올린 동영상은 이겁니다 비교해 보시면 20초짜리 동영상을 6번 7번 돌려놨죠 마치 오래 술먹은 사람처럼 영상해상도를 낮게 작게 잡아 희미하게 올려 스치듯 보는 사람은 윤석열 폭탄주 마셨네 마셨어 구라쳤네 일케 보게끔 한겁니다 즉 선전 선동 영상이죠 2EH033gSpQ
7614,석렬아 카드영수증 보여주는게 그리 힘드니 윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 다음 뉴스 n9KDkUU9pg
7637,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 이슈 윤석열 폭탄주 둘러싼 쟁점 정리 식사비 냈다 해명만 반복 9M6e1QM0jG
7639,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 K9V0ppXPXi 윤석열 뻔뻔함에 도리도리 사람이 왜 저래 윤석열 쩍벌 김건희학력허위 쩍벌 항문침 주술 주가조작
7644,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 다음 뉴스 AGp2R8ryZB 윤석열 폭탄주 둘러싼 쟁점 정리 식사비 냈다 해명만 반복
7654,첨부터 사과 흉내였지 사과할 생각없었다 윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 다음 뉴스 X0lHX99eMb
7661, 폭탄주 쳐마신건 사실이네 윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 출처 오마이뉴스 네이버 뉴스 HxkQZRLrfY
7676,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 출처 오마이뉴스 네이버 뉴스 GL4Ns9h1ri
7687,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 ORnesWGAjc
7691, 윤석열 폭탄주 국민의힘 사과하러 가서 폭탄주 거짓 해명과 모르쇠 다음 뉴스 XyJzATeYN1
7693,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 GvupeVEiAB
7694,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 WrN0YP46ps 윤석열 폭탄주 를 둘러싼 쟁점은 크게 하나는 사죄의 의미를 담은 일정 중 꽃다발과 함께 폭탄주를 마셨다는 점이고 다른 하나는 해당 식사비용에 대한 공직선거법 위반 논란이다 윤석열 식사비 냈다 해명만 반복
7701,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 다음 뉴스 Pt5xPsBo5l 이슈 윤석열 폭탄주 둘러싼 쟁점 정리 식사비 냈다 해명만 반복
7717,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 다음 뉴스 Ig0K06uID4 목포 술맛이 그렇게 좋더냐 사과하러 간게 아니고 술쳐먹으러 갔구나
7725, 오마이뉴스 알림 소중한 님의 기사가 오마이뉴스 메인면에 배치됐습니다 lt 윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 gt DEuAeM6Oum
7733,윤석열 사과하러 가서 폭탄주 거짓 해명과 모르쇠 윤석열 폭탄주 NQSKmXPkJz 소중한 기자
8546,강선우 대변인님 윤석열 폭탄주 무전취식 의혹 사건 더 이상 거짓말은 안 됩니다 윤석열 후보의 선거법 위반 의혹에 대한 해명이 날이 갈수록 궁색해지고 있습니다 더 이상 거짓으로 국민을 기만하지 말아야 합니다 
8781, TheMinjoo_Kr 이럴수록 민주당은 침몰 한다는 즐거운 현실 민주당 윤석열 민어회 폭탄주 회식 한 푼도 안 냈다 윤 측 새빨간 거짓 K0YMnjJy4C
8782,與 윤석열 폭탄주 회식 영상공개 제 3자 계산 檢 고발 CR90bxYkIP
8823, yonhaptweet 윤석열의 목포만찬엔 방역수칙위반 폭탄주 김영란법위반등 댓통하겠다는자가 그래놓고도 아니라고 진정 언론이라면 이런걸보도하라
8889,만약 이재명 였다면 3일 밤낮 씹어댔것지 똥파리 년놈도 합세해서 좃썬떨거지 씨부림 소리 방윤석열 되면 문 3개월안에 조진다고 장담 하는 소리 는 귓가에서 떠나지 않는다 민주당 윤석열 목포 폭탄주 만찬 고발 검증 특위도 발족 3K548Mzpcf
8895,윤짜장은 좋겠다 이런 것은 기레기들이 덮어주고 무조건 빨아주는 윤짜장 만약에 이재명 후보였다면 기레기들의 발광으로 대선에서 완전 아웃이 되었을 것이다 JB TIMES 윤석열의 폭탄주 사랑 DJ고향 목포에서도 사과하러 간 거 맞아 v92khN8oX5
8909,윤석열 폭탄주 안마셨다 이건 뭔가 인생이 거짓말 투성이야 caOwTd9JJu
8928,윤석열이 거리로 못나가는 이유가 이런거지 뭐 어디서 누굴만나 무슨 얘기를 나누게 될지 알 수 없잖아 쩍벌이가 뭔 재주로 이게 되겠냐고 그니까 횟집서 폭탄주나 처마시고 기자들한테 반말이나 찍찍 해대지 vZjH1ehTAG
8936,이경 대변인님 lt 윤석열 후보 선거법위반 gt 식대를 제공받은 것은 명백한 선거법위반 입니다 윤석열 후보가 전남 목포 만찬에서 폭탄주를 마셨고 영상도 있습니다 윤 후보 측에서는 밥값을 냈다고 주장하지만 증빙자료는 내놓지 못하고 있습니다 
8953,與 윤석열 폭탄주 만찬 해명 명백한 거짓 선거법 위반 고발 zoRVWthyB6
8997,나도 술좋아하는 사람이라 윤석열은 술친구론 괜찮을 것 같은데 국가를 경영하기엔 글쎄 술은 잘 못먹어도 안철수가 다양한 경력과 해박한 지식으로 국가경영은 훨씬 잘 하지 않겠어 與 윤석열 폭탄주 만찬 해명 명백한 거짓 선거법 위반 고발 출처 세계일보 h8EG4pFc1I
9008,아니 뭐 윤석열도 표현의 자유 한거 아닌까 與 尹 폭탄주 만찬 거짓 해명 尹측 새빨간 거짓말 다음 뉴스 xB56eBZPW2
9129,민주당 윤석열 목포 폭탄주 만찬 고발 검증 특위도 발족 다음 뉴스 QpqYtafCnC
9391, dreamingmachin 윤석열 폭탄주는 안먹었다 단지 마셧을 뿐이다
9532, Sx585Vs79z 민주당 윤석열 목포 폭탄주 만찬 고발 검증 특위도 발족
9544,사과하러가서 폭탄주 얻어먹고 근본이 안되어있어 윤석열 그지냐 eNlrGqOtk2
9694,윤석열 목포 폭탄주 에 분노한 민주당 전직 검찰총장이 안 마셨다 거짓 해명도 모자라 선거법 위반 논란 cUop5tUJAw YouTubeより
9720, 보도에따르면 37만원 만찬비용은 이광래 전 의원이 결재하고 윤석열 후보는 1원한푼 내지않았다 고 한다 식사제공받은것은 공직선거법위반 소지 다분하다 윤후보가 폭탄주 마시지 않았다 해명했으나 당시 영상에 참석자들과 필승 기원하는 건배사하고 폭탄주 마셨다 fPUkJUm5pA sLpLUYr8qu
9730,국민의힘 윤석열 목포서 DJ계 와 회동 폭탄주 건배까지 FIFw8q9RLz pKoTr5TOBK
9769,민주당 윤석열 민어회 폭탄주 회식 한 푼도 안 냈다 윤 측 새빨간 거짓 7DM0MH5lLL
9791, kzaanfever 폭탄주당 윤석열 술로 망하겠다 낮술 먹는 대통령 끔찍하다 
9817,입만열면 거짓말하는 윤석열 좋아하는 폭탄주 안 마셨다 4jBtVEQZiD
9842,與 윤석열 폭탄주 회식 영상공개 제 3자 계산 檢 고발 다음 뉴스 UpQMdGCx7q
9843,윤석열 선거법 위반 윤석열 목포 폭탄주 에 분노한 민주당 전직 검찰총장이 안 마셨다 거짓 해명도 모자라 선거법 위반 논란 yZVi8n92xr 출처 YouTube
9861,국민의힘 BBK 이명박 여러분 이거 다 거짓말인거 아시죠 윤석열 새빨간 거짓말 국민의힘 사기꾼들은 맨날 거짓말이래 與 민어회 폭탄주 회식 비용 1원도 안 내 尹측 새빨간 거짓말 다음뉴스 Ie0SCTBWKA
9893,민주당 윤석열 민어회 폭탄주 회식 한 푼도 안 냈다 윤 측 새빨간 거짓 AqYxDTcvmD
9939,與 윤석열 폭탄주 만찬 거짓 해명 선거법 위반 고발 예정 8ZiiP7cth2 찌질한 여당이 이런 자들을 자꾸 태어나게 만들고 있음을 알아야지 엄청난 쪽수로 아무것도 안하고 친일수구꼴통 집단 처럼 얼굴에 철판깔 용기도 없으면서 착한척 옳은척 오지랖 떨다 간뎅이만 키워준 공범집단
9979,윤석열의 미션은 폭탄주 
9996,먹방 넘어 술방 19세 배우 김소현이 폭탄주 제조 연기 윤석열 민어회 폭탄주 회식 맛있게 먹는 영상공개 제 3자 대리결제 계산 검찰 고발 폭탄주 제조 장인 이유리 출처 최신 유용 블로그 BqSVW7sdTo
10031,먹방 넘어 술방 19세 배우 김소현이 폭탄주 제조 연기 윤석열 민어회 폭탄주 회식 맛있게 먹는 영상공개 제 3자 대리결제 계산 검찰 고발 폭탄주 장인 이유리 출처 최신 유용 블로그 BqSVW7sdTo
10044,먹방 넘어 술방 19세 배우 김소현이 폭탄주 제조 연기 윤석열 민어회 폭탄주 회식 맛있게 먹는 영상공개 제 3자 대리결제 계산 검찰 고발 검사시절에도 출처 최신 유용 블로그 BqSVW7sdTo
10130,민주당 윤석열 목포 폭탄주 만찬 고발 검증 특위도 발족 출처 MBN 네이버 뉴스 RQ7wQD951B
10151,민주당 윤석열 목포 폭탄주 만찬 고발 검증 특위도 발족 출처 MBN 네이버 뉴스 r4HXAMx2Hx
10175,여당 윤석열 민어회 폭탄주 회식 맛있게 먹는 영상공개 제 3자 대리결제 계산 검찰 고발 검사시절에도 아버지뻘 회장 불러 구두속 폭탄주 이유리 제조 특허 출처 최신 유용 블로그 lCnyFmJoJf
10183,민주당 윤석열 목포 폭탄주 만찬 고발 검증 특위도 발족 UoWV4uEUyp
10190,사과하러가서 폭탄주 마신 놈에게 진정성이 있었을까 게다가 쳐마시고도 안마셨다고 거짓말까지 하다니 영상 폭탄주 마시는 윤석열 후보 선거법 위반 논란 YJ92vpA3Bb
10215,여당 윤석열 민어회폭탄주 회식 맛있게 먹는 영상공개 제 3자 대리결제 계산 검찰 고발 검사시절에도 아버지뻘 회장 불러 구두속 폭탄주 출처 최신 유용 블로그 lCnyFmJoJf
10280,민주당 윤석열 목포 폭탄주 만찬 고발 검증 특위도 발족 출처 MBN 네이버 뉴스 c8QqfJxi1w
10397, 윤 후보는 지난 11일 목포에서 가진 저녁 만찬 후 개인 식사 비용을 지불했다 민주당 선대위 대변인이 주장한 윤 후보는 1원 한푼 내지 않았다 는 내용은 새빨간 거짓말 윤석열은 폭탄주를 마시지 않고 입에 대기만 하고 마시지 않고 내려놓은 동영상도 이재명은 범죄자라 페어플레이를 모르나 
10411, 영상 폭탄주 마시는 윤석열 후보 선거법 위반 논란 YJ92vpA3Bb
10425,윤석열 폭탄주 영상으로 거짓말 드러나 선거법 위반 논란 ZlE34AZVHo YouTube
10483,윤석열의 폭탄 시리즈 집값 폭등으로 이번엔 건보료 폭탄 다음 뉴스 xb62UxELEP 건보료가 뭔 줄임말인지는 알고 써주는 대로 읽다가도 크게 한번 실수할꺼다 일생을 꽃길에 폭탄주만 쑤쎠 먹었는데 폭탄 전문가긴 하지 군면제 전문가 
10485,與 윤석열 폭탄주 만찬 거짓 해명 선거법 위반 고발 예정 다음뉴스 dUqTUB9vGD 검찰개혁 언론개혁 사법개혁
10525, TVChosunNews 윤석열의 폭탄주 방역수칙위반등 보도나해봐
10547,윤석열 목포 폭탄주 전직 검찰총장이 안 마셨다 거짓 해명도 모자라 선거법 위반 논란 heNRMBnEul 출처 YouTube
10567,호남 정가 윤석열 방문 후유증 민어 만찬 비용 선거법 논란 할줄아는거라곤 먹고 마시는 것뿐인게 대통령 할거란다 폭탄주 않마셨다고 주장하던데 사진보니 소주병 보이고 잔은 맥주 색깔인데 소맥이 폭탄주 아닌가 언제부터 소맥은 폭탄주에서 제외되었나 JiMkes3oga
10576,여당 윤석열 민어회 폭탄주 회식 맛있게 먹는 영상공개 제 3자 대리결제 계산 검찰 고발 검사시절에도 아버지뻘 회장 불러 구두속 폭탄주 출처 최신 유용 블로그 lCnyFmJoJf
10711,여당 윤석열 민어회 폭탄주 회식 맛있게 먹는 영상공개 제 3자 계산 검찰 고발 출처 최신 유용 블로그 lCnyFmJoJf
10723,광주갔다 목포가서 폭탄주에 비싼회 12명 방역법위반 제3자 기부행위 선거법위반 한거같네요 얻어드신분들도 50배이내로 돈내야할텐데 검사 출신의 윤석열후보 준법은 남에게만 적용하는가보네요 d36lflWi0M
10771,與 윤석열 폭탄주 회식 영상공개 제 3자 계산 檢 고발 머니투데이 ODnbSWJMOX
10802,윤석열 폭탄주 영상으로 거짓말 드러나 선거법 위반 논란 y3DHVo5H4k 출처 YouTube
10822,광주갔다 목포가서 폭탄주에 비싼회 12명 방역법위반 제3자 기부행위 선거법위반 한거같네요 얻어드신분들도 50배이내로 돈내야할텐데 검사 출신의 윤석열후보 준법은 남에게만 적용하는가보네요 dIBXSCHBq2
10850,사과하러 가서 폭탄주를 마신것도 문제지만 더 큰 건 거짓말 을 했다는 것 與 윤석열 폭탄주 만찬 거짓 해명 선거법 위반 고발 예정 nrYF2dDit1
10854,YouTube에서 윤석열 목포 폭탄주 에 분노한 민주당 전직 검찰총장이 안 마셨다 거짓 해명도 모자라 선거법 위반 논란 보기 qLhUygcFFL
10875,윤석열 폭탄주 회식 영상공개 제 3자 계산 檢 고발 ML98KXHND1
10881,與 윤석열 폭탄주 만찬 거짓 해명 선거법 위반 고발 예정 c1Whczu2Mv 예정 당장 고발해 
10897,與 윤석열 폭탄주 회식 영상공개 제 3자 계산 檢 고발 7IdbiD6PAg 민주당은 이달 10일 저녁 10여명과 회식을 하면서 관련 비용을 대신 지불하게 한 혐의로 윤 후보에 대한 고발장을 서울중앙지검에 제출했다고 밝혀 회식비용을 지불한 이광래 전 목포시의회 의장도 고발돼
10917,지난 11일 목 윤석열 후보는 광주 방문 후 목포의 한 민어횟집에서 전직 목포시의원들과 폭탄주 만찬을 즐겼습니다 문제는 선거법 위반 논란과 거짓 해명입니다 선관위는 철저히 수사해야 합니다 아울러 민주당은 이번 사건을 고발할 예정입니다 검찰은 진상조사에 최선을 다하기 바랍니다 53SKF2ukGy
10943,與 윤석열 폭탄주 회식 영상공개 제 3자 계산 檢 고발 dM2mBPlOAI 폭탄주 회식 받고 마약 으로 레이스 가라 
10965,與 윤석열 폭탄주 만찬 거짓 해명 선거법 위반 고발 예정 다음 뉴스 GKeZwl8Zwb 이재명 남욱 등에 돈 받은 적 없다 조선일보 허위사실 유포 중단 
10967,거러지 근성이 몸에 밴 검아치 與 윤석열 폭탄주 회식 영상공개 제 3자 계산 檢 고발 다음 뉴스 A2CUCfFj1X
10994, 이재명 남욱 등에 돈 받은 적 없다 조선일보 허위사실 유포 고소를 고려하지말고 그냥 고소해라 이재명도 진짜 답답하네 與 윤석열 폭탄주 만찬 거짓 해명 선거법 위반 고발 예정 다음 뉴스 N7gD0Mg0xq
11044,與 윤석열 폭탄주 만찬 거짓 해명 선거법 위반 고발 예정 이재명 남욱 등에 돈 받은 적 없다 조선일보 허위사실 유포 중단 bTLiK4WOxp 윤뚱열 목포에서 방역지침도 어기며 술처먹고 밥값도 안내고 먹튀했단다 
11070,與 윤석열 폭탄주 만찬 거짓 해명 선거법 위반 고발 예정 다음 뉴스 o5Fp85s12d 급해진거가 네가티브는 지는놈이하는거아이가 
11087,윤석열 폭탄주 영상으로 거짓말 드러나 선거법 위반 논란 7jZ4H7He8f 출처 YouTube
11108,與 윤석열 폭탄주 회식 영상공개 제 3자 계산 檢 고발 828FjhnAVK 민주당은 고발장에서 공직선거법은 금전 물품 기타 재산상 이익의 제공 이익제공 의사 표시 또는 그 제공을 약속하는 행위를 기부행위 로 규정하고 이를 상시 제한하고 있다 고 했다 
11116,윤석열 폭탄주 만찬 거짓 해명 선거법 위반 고발 예정 syjw6lyxQh
11154,與 윤석열 폭탄주 만찬 거짓 해명 선거법 위반 고발 예정 사실과 차이가 다소 있다해도 허위로 볼 수 없다고 하겠지 ysgfEkKeXR
11161,與 윤석열 폭탄주 회식 영상공개 제 3자 계산 檢 고발 거짓말 접대 향흥 아주 그냥 IBZ72aRHZ7
11179,與 윤석열 폭탄주 회식 영상공개 제 3자 계산 檢 고발 iPaYkmEGjC
11274,윤석열 폭탄주 영상으로 거짓말 드러나 선거법 위반 논란 inK6X4Zlwb 출처 YouTube
11417, impeter701 본부장 윤석열 거짓말 해명 폭탄주 국민의힘 이분자
11524,윤석열 폭탄주 영상으로 거짓말 드러나 선거법 위반 논란 GQxaA32ZA2 출처 YouTube
11559,윤석열 후보는 폭탄주를 마시지 않았다고 해명했지만 영상을 보면 윤 후보는 건배사를 하고 폭탄주를 마셨다 윤석열 폭탄주 2022대선 아이엠피터뉴스 r6ybJYwek3
12646,윤석열이 김의겸 만나 박근혜대통령 구속시키고 개선장군처럼 박근혜를 안주삼아 십어대며 폭탄주를 마셨다고 했겠다 kFIuJJuXpl
13645,호남 정가 윤석열 방문 후유증 민어 만찬 비용 선거법 논란 다음 뉴스 kSvl8RRUSA 에휴 한심한것들 모여서 낮술 그것도 두시간이나 12명이 민어회에 술마셨는데 30만원 거 어디요 나도 친구들이랑 그세트 한번 먹으러 가게 김대중 정신이 낮술 먹는거냐 그것도 폭탄주
13654,호남 정가 윤석열 방문 후유증 민어 만찬 비용 선거법 논란 할줄아는거라곤 먹고 마시는것뿐인게 대통령할거란다 폭탄주 않마셨다고 주장하던데 사진보니 소주병 보이고 잔은 맥주 색깔인데 소맥 아닌가 ETbFmZyMuv 블로그 uaQ3Fap7On
13752,윤석열 12명이 민어회와 폭탄주를 2시간동안 먹었는데 30만원 냈다고 민어회 7kg 자연산 30만원 넘습니다 저정도 먹으면 100만원 넘죠 저거 선거법 위반 같은데 
13969,윤석열이 언제 밥값내고 먹은 적이 있기나 할까 5 18 묘소가서 개사과하고 폭탄주를 먹다니 저기간 쓰레기 민주당 애들 좀 제명해라 호남 정가 윤석열 방문 후유증 민어 만찬 비용 선거법 논란 다음 뉴스 wmnc8jFORQ
14291,수구언론 윤석열 폭탄주 만찬은 침묵 청년들 분노 이재명 후보 부산 발언은 앞 뒤 짜르고 왜곡 해도해도 너무하네 수구언론 X6oKMexEgw via YouTube
15148,윤짜장은 좋겠다 이런 것은 기레기들이 덮어주고 무조건 빨아주는 윤짜장 만약에 이재명 후보였다면 기레기들의 발광으로 대선에서 완전 아웃이 되었을 것이다 JB TIMES 윤석열의 폭탄주 사랑 DJ고향 목포에서도 사과하러 간 거 맞아 v92khN8oX5
15219,윤석열과 폭탄주 마신 것만 해당행위가 아닙니다 정권재창출을 위해 노력하지 않는 것 자체가 해당행위죠 
15501, 속보 두주불사 윤석열 과 김대중대통령 이름팔이 목포 폭탄주파 그러면 안되는 거야 목포 기득권자들 정신차려 6nkEhUbIjK 출처 YouTube
16094, 윤짜장은 좋겠다 이런 것은 기레기들이 덮어주고 무조건 빨아주는 윤짜장 만약에 이재명 후보였다면 기레기들의 발광으로 대선에서 완전 아웃이 되었을 것이다 JB TIMES 윤석열의 폭탄주 사랑 DJ고향 목포에서도 사과하러 간 거 맞아 v92khN8oX5
16217,그 무거운자리에 가서 아무 의미없이 술이라도 한잔 하고 오는데 왜 군상들은 매번 굳이 폭탄주를 말아 마시는걸까 쏘주도 맥주도 너어무 맛이 없어 이렇게라도 해야 목구멍에 넘어가기 때문이다 술 좀 잘 만들어봐라 사과하러 간 윤석열 폭탄주 회동 YTN 99d006gF4J YouTube
16531,수구언론 윤석열 폭탄주 만찬은 침묵 청년들 분노 이재명 후보 부산 발언은 앞 뒤 짜르고 왜곡 해도해도 너무하네 수구언론 HVyW4uyK6X via YouTube
17377,호남분들 가치관의 혼란 멍 때리는 일들 이런 것 아닐까 윤석열 先 사과행동 실행없이 5 18묘역을 방문 유족들은 울분에 가슴을 치는데 김경진 보이지 목포 김대중대통령님 지지자들 축하 폭탄주 마시지 전 도지사 당대표 등은 줄을 서지 김 누구는 국민통합위원장으로 간다지 참 혼란스러울 것
